cell_id,tile,sample,sample_stage,x_pixel,y_pixel,x_um,y_um,x,y,n_genes,n_counts,leiden,predicted.celltype,predicted.celltype.score
W9_tile_12_cell_173,tile_W9_12,W9,9w_1d,17275.5,11046.5,2451.63965,1568.24009,2451.63965,1568.24009,74,88.0,4,Fibroblast2,0.494099366858634
W9_tile_12_cell_193,tile_W9_12,W9,9w_1d,17244.0,10806.0,2447.16728,1534.0938999999998,2447.16728,1534.0938999999998,58,81.0,4,Fibroblast2,0.470238552281639
W9_tile_12_cell_217,tile_W9_12,W9,9w_1d,17136.5,10330.5,2431.90443,1466.58241,2431.90443,1466.58241,88,106.0,4,Fibroblast2,0.287489787596131
W9_tile_12_cell_293,tile_W9_12,W9,9w_1d,16718.0,10547.0,2372.4858,1497.32108,2372.4858,1497.32108,83,110.0,4,Fibroblast2,0.543369126844299
W9_tile_12_cell_312,tile_W9_12,W9,9w_1d,17682.0,10877.5,2509.35452,1544.2454699999998,2509.35452,1544.2454699999998,73,88.0,4,Fibroblast2,0.368429775647344
W9_tile_12_cell_318,tile_W9_12,W9,9w_1d,17161.5,10992.0,2435.45393,1560.50218,2435.45393,1560.50218,71,102.0,9,vCTB2,0.320894683344992
W9_tile_12_cell_526,tile_W9_12,W9,9w_1d,17702.0,10750.0,2512.19412,1526.14302,2512.19412,1526.14302,85,109.0,8,Fibroblast1,0.407949560989971
W9_tile_12_cell_54,tile_W9_12,W9,9w_1d,17288.5,10545.5,2453.48539,1497.10811,2453.48539,1497.10811,89,114.0,3,Fibroblast2,0.661719619065135
W9_tile_12_cell_561,tile_W9_12,W9,9w_1d,16795.5,10956.5,2383.48925,1555.46189,2383.48925,1555.46189,66,84.0,4,Fibroblast2,0.312362996725035
W9_tile_12_cell_615,tile_W9_12,W9,9w_1d,16736.0,10158.0,2375.04144,1442.09086,2375.04144,1442.09086,84,115.0,4,Fibroblast2,0.373549306296036
W9_tile_12_cell_628,tile_W9_12,W9,9w_1d,17284.0,10367.0,2452.84648,1471.76468,2452.84648,1471.76468,84,120.0,4,Fibroblast2,0.502230060118392
W9_tile_12_cell_682,tile_W9_12,W9,9w_1d,17661.0,10992.0,2506.37294,1560.50218,2506.37294,1560.50218,166,236.0,3,Fibroblast2,0.972645147936081
W9_tile_12_cell_729,tile_W9_12,W9,9w_1d,17791.0,10851.5,2524.83034,1540.55399,2524.83034,1540.55399,97,130.0,8,Fibroblast1,0.515262568376988
W9_tile_12_cell_80,tile_W9_12,W9,9w_1d,17110.0,10271.0,2428.14196,1458.1346,2428.14196,1458.1346,81,111.0,12,Fibroblast2,0.368952159514623
W9_tile_12_cell_825,tile_W9_12,W9,9w_1d,16643.0,10179.0,2361.8373,1445.07244,2361.8373,1445.07244,151,220.0,3,Fibroblast2,0.830695200226468
W9_tile_12_cell_862,tile_W9_12,W9,9w_1d,16635.0,10859.0,2360.70146,1541.61884,2360.70146,1541.61884,73,93.0,4,Fibroblast1,0.484553984900368
W9_tile_12_cell_926,tile_W9_12,W9,9w_1d,17205.0,10743.5,2441.63006,1525.22015,2441.63006,1525.22015,136,214.0,9,Hofbauer cells,0.681709377756449
W9_tile_12_cell_980,tile_W9_12,W9,9w_1d,17651.0,10535.0,2504.95314,1495.6173199999998,2504.95314,1495.6173199999998,63,85.0,0,vCTB2,0.626123390567254
W9_tile_13_cell_1027,tile_W9_13,W9,9w_1d,16911.0,9856.0,2399.88794,1399.2129,2399.88794,1399.2129,95,142.0,0,vCTB2,0.308576519971641
W9_tile_13_cell_1046,tile_W9_13,W9,9w_1d,16712.0,9293.0,2371.63392,1319.2781599999998,2371.63392,1319.2781599999998,184,288.0,8,Fibroblast1,0.870946284674213
W9_tile_13_cell_1075,tile_W9_13,W9,9w_1d,16770.0,9734.0,2379.86876,1381.89134,2379.86876,1381.89134,83,101.0,0,EVT2,0.319691761504642
W9_tile_13_cell_1097,tile_W9_13,W9,9w_1d,18047.0,10599.0,2561.17722,1504.7040399999998,2561.17722,1504.7040399999998,75,118.0,9,Hofbauer cells,0.730324892612067
W9_tile_13_cell_1136,tile_W9_13,W9,9w_1d,18231.0,10908.0,2587.30154,1548.57586,2587.30154,1548.57586,251,394.0,8,Fibroblast1,0.484329454429105
W9_tile_13_cell_1138,tile_W9_13,W9,9w_1d,17980.0,10862.0,2551.66456,1542.04478,2551.66456,1542.04478,134,194.0,5,vCTB2,0.422533256730228
W9_tile_13_cell_1146,tile_W9_13,W9,9w_1d,17697.0,10785.0,2511.48422,1531.11232,2511.48422,1531.11232,55,91.0,0,vCTB2,0.694686363265623
W9_tile_13_cell_1151,tile_W9_13,W9,9w_1d,17916.0,10799.0,2542.57784,1533.10004,2542.57784,1533.10004,139,183.0,5,Fibroblast2,0.241742578601632
W9_tile_13_cell_1152,tile_W9_13,W9,9w_1d,17855.0,10749.0,2533.91706,1526.00104,2533.91706,1526.00104,152,220.0,5,EVT2,0.254327036790375
W9_tile_13_cell_1157,tile_W9_13,W9,9w_1d,18166.0,10733.0,2578.07284,1523.72936,2578.07284,1523.72936,98,157.0,9,Hofbauer cells,0.81834331240066
W9_tile_13_cell_1164,tile_W9_13,W9,9w_1d,17773.0,10673.0,2522.2747,1515.21056,2522.2747,1515.21056,117,159.0,0,Hofbauer cells,0.42278924638696
W9_tile_13_cell_1165,tile_W9_13,W9,9w_1d,17887.0,10645.0,2538.46042,1511.23512,2538.46042,1511.23512,160,235.0,8,Fibroblast1,0.507710088968645
W9_tile_13_cell_1167,tile_W9_13,W9,9w_1d,17576.0,10650.5,2494.30464,1512.01601,2494.30464,1512.01601,228,402.0,5,unknown3,0.436412818385637
W9_tile_13_cell_1176,tile_W9_13,W9,9w_1d,18260.0,10581.0,2591.41896,1502.1484,2591.41896,1502.1484,126,196.0,3,Fibroblast2,0.795115755180428
W9_tile_13_cell_1178,tile_W9_13,W9,9w_1d,17476.0,10561.0,2480.10664,1499.3088,2480.10664,1499.3088,180,375.0,5,vCTB2,0.371765963949929
W9_tile_13_cell_1180,tile_W9_13,W9,9w_1d,17773.0,10565.0,2522.2747,1499.87672,2522.2747,1499.87672,117,163.0,8,Fibroblast2,0.777010229698389
W9_tile_13_cell_1192,tile_W9_13,W9,9w_1d,17912.0,10411.0,2542.00992,1478.0118,2542.00992,1478.0118,222,340.0,3,Fibroblast2,0.927643910219949
W9_tile_13_cell_1195,tile_W9_13,W9,9w_1d,18221.0,10451.0,2585.88174,1483.691,2585.88174,1483.691,146,225.0,3,Fibroblast2,0.803972893287239
W9_tile_13_cell_1200,tile_W9_13,W9,9w_1d,18066.0,10385.0,2563.87484,1474.32032,2563.87484,1474.32032,108,159.0,4,Fibroblast2,0.572623613833973
W9_tile_13_cell_1206,tile_W9_13,W9,9w_1d,17376.0,10338.0,2465.90864,1467.64726,2465.90864,1467.64726,84,133.0,0,vCTB2,0.704407674789081
W9_tile_13_cell_1207,tile_W9_13,W9,9w_1d,18211.0,10300.5,2584.46194,1462.3230099999998,2584.46194,1462.3230099999998,98,132.0,4,unknown3,0.191230493872967
W9_tile_13_cell_1209,tile_W9_13,W9,9w_1d,17456.0,10305.0,2477.26704,1462.96192,2477.26704,1462.96192,175,277.0,5,unknown3,0.489835002957479
W9_tile_13_cell_1211,tile_W9_13,W9,9w_1d,18019.0,10327.0,2557.20178,1466.08548,2557.20178,1466.08548,136,221.0,3,Fibroblast2,0.827265983032809
W9_tile_13_cell_1219,tile_W9_13,W9,9w_1d,18151.0,10207.0,2575.94314,1449.04788,2575.94314,1449.04788,129,181.0,9,Hofbauer cells,0.702454904934575
W9_tile_13_cell_1222,tile_W9_13,W9,9w_1d,17465.0,10198.5,2478.54486,1447.84105,2478.54486,1447.84105,132,214.0,9,Hofbauer cells,0.810390145606493
W9_tile_13_cell_1223,tile_W9_13,W9,9w_1d,18248.0,10199.0,2589.7152,1447.91204,2589.7152,1447.91204,84,107.0,4,Hofbauer cells,0.34413210425713
W9_tile_13_cell_1224,tile_W9_13,W9,9w_1d,18058.0,10198.0,2562.739,1447.77006,2562.739,1447.77006,69,95.0,4,Fibroblast2,0.377728157116805
W9_tile_13_cell_1228,tile_W9_13,W9,9w_1d,17063.5,10075.0,2421.53989,1430.30652,2421.53989,1430.30652,52,86.0,11,vCTB2,0.684263058378526
W9_tile_13_cell_1231,tile_W9_13,W9,9w_1d,17300.0,10112.0,2455.11816,1435.55978,2455.11816,1435.55978,99,137.0,0,vCTB2,0.393352204536311
W9_tile_13_cell_1234,tile_W9_13,W9,9w_1d,18100.0,10081.0,2568.70216,1431.1584,2568.70216,1431.1584,202,373.0,3,Fibroblast2,0.915070348129113
W9_tile_13_cell_1237,tile_W9_13,W9,9w_1d,17535.5,10079.5,2488.55445,1430.94543,2488.55445,1430.94543,153,304.0,3,Fibroblast2,0.964882067142789
W9_tile_13_cell_1238,tile_W9_13,W9,9w_1d,17639.0,10086.0,2503.24938,1431.8683,2503.24938,1431.8683,216,382.0,3,Fibroblast2,0.765533844028041
W9_tile_13_cell_1239,tile_W9_13,W9,9w_1d,17386.0,10054.0,2467.32844,1427.32494,2467.32844,1427.32494,201,373.0,3,Fibroblast2,0.87867422666577
W9_tile_13_cell_1241,tile_W9_13,W9,9w_1d,17184.0,10047.0,2438.64848,1426.33108,2438.64848,1426.33108,71,91.0,0,vCTB2,0.558671433145617
W9_tile_13_cell_1242,tile_W9_13,W9,9w_1d,17322.0,10030.0,2458.24172,1423.91742,2458.24172,1423.91742,62,87.0,4,Fibroblast2,0.348663612397907
W9_tile_13_cell_1244,tile_W9_13,W9,9w_1d,17141.0,10009.0,2432.54334,1420.93584,2432.54334,1420.93584,71,95.0,0,vCTB2,0.670868930760116
W9_tile_13_cell_1247,tile_W9_13,W9,9w_1d,18051.0,9983.0,2561.74514,1417.24436,2561.74514,1417.24436,124,201.0,4,Fibroblast2,0.847267841216337
W9_tile_13_cell_1248,tile_W9_13,W9,9w_1d,17500.5,10000.0,2483.58515,1419.65802,2483.58515,1419.65802,237,452.0,3,Fibroblast2,0.803183959764939
W9_tile_13_cell_1249,tile_W9_13,W9,9w_1d,17016.0,9974.0,2414.79584,1415.96654,2414.79584,1415.96654,182,309.0,5,unknown3,0.314495953869282
W9_tile_13_cell_1250,tile_W9_13,W9,9w_1d,17117.0,9958.0,2429.13582,1413.69486,2429.13582,1413.69486,83,97.0,0,vCTB2,0.338550899419156
W9_tile_13_cell_1251,tile_W9_13,W9,9w_1d,17388.0,9981.0,2467.6124,1416.9604,2467.6124,1416.9604,284,546.0,3,Fibroblast2,0.820350132030382
W9_tile_13_cell_1255,tile_W9_13,W9,9w_1d,17142.5,9900.0,2432.75631,1405.46002,2432.75631,1405.46002,229,426.0,3,Fibroblast2,0.887655434327125
W9_tile_13_cell_1259,tile_W9_13,W9,9w_1d,17993.0,9872.0,2553.5103,1401.48458,2553.5103,1401.48458,194,360.0,3,Fibroblast2,0.939530097569754
W9_tile_13_cell_1261,tile_W9_13,W9,9w_1d,18152.0,9873.0,2576.08512,1401.62656,2576.08512,1401.62656,132,242.0,9,Hofbauer cells,0.488781788957848
W9_tile_13_cell_1265,tile_W9_13,W9,9w_1d,17456.0,9797.0,2477.26704,1390.83608,2477.26704,1390.83608,163,278.0,3,Fibroblast2,0.875033671813769
W9_tile_13_cell_1269,tile_W9_13,W9,9w_1d,17929.5,9819.5,2544.49457,1394.03063,2544.49457,1394.03063,81,108.0,4,Fibroblast2,0.557233963046109
W9_tile_13_cell_1273,tile_W9_13,W9,9w_1d,17742.0,9744.0,2517.87332,1383.31114,2517.87332,1383.31114,157,243.0,3,Fibroblast2,0.923827958159564
W9_tile_13_cell_1276,tile_W9_13,W9,9w_1d,17881.0,9674.0,2537.60854,1373.3725399999998,2537.60854,1373.3725399999998,250,470.0,3,Fibroblast2,0.854146252838229
W9_tile_13_cell_1277,tile_W9_13,W9,9w_1d,18225.0,9653.0,2586.44966,1370.39096,2586.44966,1370.39096,97,142.0,12,vCTB2,0.233003654226162
W9_tile_13_cell_1280,tile_W9_13,W9,9w_1d,17794.5,9624.0,2525.32727,1366.27354,2525.32727,1366.27354,121,176.0,5,unknown3,0.197870566201007
W9_tile_13_cell_1282,tile_W9_13,W9,9w_1d,17521.0,9562.0,2486.49574,1357.47078,2486.49574,1357.47078,275,608.0,3,Fibroblast2,0.856114732865567
W9_tile_13_cell_1283,tile_W9_13,W9,9w_1d,17722.0,9588.0,2515.03372,1361.16226,2515.03372,1361.16226,197,341.0,5,Fibroblast2,0.572386495264639
W9_tile_13_cell_1286,tile_W9_13,W9,9w_1d,18152.5,9528.0,2576.15611,1352.64346,2576.15611,1352.64346,96,124.0,0,vCTB2,0.273632636198797
W9_tile_13_cell_1292,tile_W9_13,W9,9w_1d,18067.0,9460.0,2564.01682,1342.98882,2564.01682,1342.98882,86,113.0,0,vCTB2,0.383180872333239
W9_tile_13_cell_135,tile_W9_13,W9,9w_1d,17351.0,10154.0,2462.35914,1441.52294,2462.35914,1441.52294,178,326.0,5,Fibroblast2,0.842273661792428
W9_tile_13_cell_139,tile_W9_13,W9,9w_1d,17976.0,9694.5,2551.09664,1376.28313,2551.09664,1376.28313,85,106.0,4,Fibroblast2,0.359011259446103
W9_tile_13_cell_151,tile_W9_13,W9,9w_1d,17712.0,10118.0,2513.61392,1436.41166,2513.61392,1436.41166,87,132.0,4,Fibroblast2,0.459059915128388
W9_tile_13_cell_164,tile_W9_13,W9,9w_1d,18358.0,10112.0,2605.333,1435.55978,2605.333,1435.55978,248,462.0,3,Fibroblast2,0.924950276760961
W9_tile_13_cell_175,tile_W9_13,W9,9w_1d,17553.0,10297.0,2491.0391,1461.82608,2491.0391,1461.82608,63,81.0,0,vCTB2,0.449945234169193
W9_tile_13_cell_199,tile_W9_13,W9,9w_1d,17168.5,9517.0,2436.44779,1351.08168,2436.44779,1351.08168,72,102.0,8,vCTB2,0.247742819182005
W9_tile_13_cell_2,tile_W9_13,W9,9w_1d,17803.0,10361.0,2526.5341,1470.9128,2526.5341,1470.9128,119,180.0,4,Fibroblast2,0.57982184491534
W9_tile_13_cell_22,tile_W9_13,W9,9w_1d,16728.5,10006.0,2373.97659,1420.5099,2373.97659,1420.5099,73,106.0,0,vCTB2,0.715838492805076
W9_tile_13_cell_259,tile_W9_13,W9,9w_1d,17293.0,9630.0,2454.1243,1367.1254199999998,2454.1243,1367.1254199999998,165,301.0,8,Fibroblast1,0.897098410590494
W9_tile_13_cell_261,tile_W9_13,W9,9w_1d,17754.0,10181.0,2519.57708,1445.3564,2519.57708,1445.3564,169,283.0,3,Fibroblast2,0.971681776328413
W9_tile_13_cell_277,tile_W9_13,W9,9w_1d,17469.0,10470.0,2479.11278,1486.38862,2479.11278,1486.38862,85,138.0,0,vCTB2,0.656207860389009
W9_tile_13_cell_290,tile_W9_13,W9,9w_1d,17400.5,9337.0,2469.38715,1325.52528,2469.38715,1325.52528,60,92.0,0,vCTB2,0.734934104695605
W9_tile_13_cell_294,tile_W9_13,W9,9w_1d,18026.0,9805.0,2558.19564,1391.97192,2558.19564,1391.97192,72,117.0,4,Fibroblast2,0.499648057367473
W9_tile_13_cell_305,tile_W9_13,W9,9w_1d,18224.0,9990.0,2586.30768,1418.23822,2586.30768,1418.23822,156,235.0,3,Fibroblast2,0.446378158864009
W9_tile_13_cell_320,tile_W9_13,W9,9w_1d,17492.0,9718.0,2482.37832,1379.6196599999998,2482.37832,1379.6196599999998,179,321.0,3,Fibroblast2,0.831333036809836
W9_tile_13_cell_326,tile_W9_13,W9,9w_1d,17342.5,9412.5,2461.15231,1336.24477,2461.15231,1336.24477,98,148.0,0,vCTB2,0.557862973870682
W9_tile_13_cell_339,tile_W9_13,W9,9w_1d,18170.5,10115.0,2578.71175,1435.98572,2578.71175,1435.98572,131,204.0,3,Fibroblast2,0.812352426616241
W9_tile_13_cell_351,tile_W9_13,W9,9w_1d,17450.0,9268.0,2476.41516,1315.72866,2476.41516,1315.72866,67,89.0,0,vCTB2,0.697881019019547
W9_tile_13_cell_354,tile_W9_13,W9,9w_1d,17562.0,9321.0,2492.31692,1323.2536,2492.31692,1323.2536,71,105.0,0,vCTB2,0.715354397642866
W9_tile_13_cell_358,tile_W9_13,W9,9w_1d,17468.0,10088.0,2478.9708,1432.1522599999998,2478.9708,1432.1522599999998,170,255.0,3,Fibroblast2,0.958186859966376
W9_tile_13_cell_380,tile_W9_13,W9,9w_1d,16749.0,9434.0,2376.88718,1339.2973399999998,2376.88718,1339.2973399999998,127,185.0,3,Fibroblast2,0.846312511963667
W9_tile_13_cell_414,tile_W9_13,W9,9w_1d,18379.0,10018.0,2608.31458,1422.21366,2608.31458,1422.21366,80,100.0,4,EVT2,0.23832150317346
W9_tile_13_cell_42,tile_W9_13,W9,9w_1d,17143.0,9644.0,2432.8273,1369.11314,2432.8273,1369.11314,106,143.0,4,Fibroblast2,0.44973566027516
W9_tile_13_cell_423,tile_W9_13,W9,9w_1d,17091.0,9416.0,2425.44434,1336.7417,2425.44434,1336.7417,92,133.0,8,Fibroblast1,0.692140869577164
W9_tile_13_cell_436,tile_W9_13,W9,9w_1d,18288.0,11005.0,2595.3944,1562.34792,2595.3944,1562.34792,78,97.0,8,EVT2,0.263204560737542
W9_tile_13_cell_444,tile_W9_13,W9,9w_1d,17026.0,9279.0,2416.21564,1317.29044,2416.21564,1317.29044,68,81.0,8,vCTB2,0.347121400324134
W9_tile_13_cell_466,tile_W9_13,W9,9w_1d,17592.0,10476.0,2496.57632,1487.2405,2496.57632,1487.2405,63,83.0,12,vCTB2,0.522859820539662
W9_tile_13_cell_479,tile_W9_13,W9,9w_1d,16676.0,9562.0,2366.52264,1357.47078,2366.52264,1357.47078,237,389.0,9,maternal macrophages ,0.417903257194221
W9_tile_13_cell_49,tile_W9_13,W9,9w_1d,17966.0,9746.0,2549.67684,1383.5951,2549.67684,1383.5951,68,83.0,4,Fibroblast2,0.521632494958209
W9_tile_13_cell_503,tile_W9_13,W9,9w_1d,17390.5,9566.5,2467.96735,1358.10969,2467.96735,1358.10969,60,80.0,12,vCTB2,0.33742467977404
W9_tile_13_cell_507,tile_W9_13,W9,9w_1d,18272.0,10044.0,2593.12272,1425.9051399999998,2593.12272,1425.9051399999998,187,319.0,3,Fibroblast2,0.907374981155298
W9_tile_13_cell_51,tile_W9_13,W9,9w_1d,17632.0,9527.5,2502.25552,1352.57247,2502.25552,1352.57247,79,110.0,0,vCTB2,0.584477906793679
W9_tile_13_cell_525,tile_W9_13,W9,9w_1d,16852.0,9705.0,2391.51112,1377.77392,2391.51112,1377.77392,138,214.0,5,vCTB2,0.329514284795198
W9_tile_13_cell_545,tile_W9_13,W9,9w_1d,17044.0,9784.0,2418.77128,1388.99034,2418.77128,1388.99034,194,320.0,5,Fibroblast2,0.937551956895628
W9_tile_13_cell_552,tile_W9_13,W9,9w_1d,17633.0,10199.0,2502.3975,1447.91204,2502.3975,1447.91204,234,439.0,3,Fibroblast2,0.8784234404291
W9_tile_13_cell_575,tile_W9_13,W9,9w_1d,16637.0,9404.0,2360.98542,1335.03794,2360.98542,1335.03794,126,191.0,3,Fibroblast2,0.70796980911715
W9_tile_13_cell_585,tile_W9_13,W9,9w_1d,16956.0,9234.0,2406.27704,1310.90134,2406.27704,1310.90134,79,101.0,8,vCTB2,0.274066050240424
W9_tile_13_cell_596,tile_W9_13,W9,9w_1d,17197.5,9468.0,2440.56521,1344.12466,2440.56521,1344.12466,107,178.0,8,Fibroblast1,0.829520846202094
W9_tile_13_cell_60,tile_W9_13,W9,9w_1d,17516.0,10438.0,2485.78584,1481.84526,2485.78584,1481.84526,100,145.0,5,vCTB2,0.424815671202273
W9_tile_13_cell_637,tile_W9_13,W9,9w_1d,17705.0,10552.0,2512.62006,1498.03098,2512.62006,1498.03098,122,179.0,8,Fibroblast1,0.778332065931938
W9_tile_13_cell_642,tile_W9_13,W9,9w_1d,18086.0,10969.0,2566.71444,1557.23664,2566.71444,1557.23664,148,218.0,5,STB,0.312554914175957
W9_tile_13_cell_658,tile_W9_13,W9,9w_1d,17633.5,10770.0,2502.46849,1528.98262,2502.46849,1528.98262,81,130.0,0,vCTB2,0.577935017266238
W9_tile_13_cell_663,tile_W9_13,W9,9w_1d,17565.0,10139.0,2492.74286,1439.39324,2492.74286,1439.39324,77,89.0,4,Fibroblast2,0.32121108183482
W9_tile_13_cell_707,tile_W9_13,W9,9w_1d,18376.0,10630.0,2607.88864,1509.10542,2607.88864,1509.10542,82,116.0,4,Fibroblast2,0.550457420602534
W9_tile_13_cell_732,tile_W9_13,W9,9w_1d,17405.0,9737.0,2470.02606,1382.31728,2470.02606,1382.31728,118,156.0,8,Fibroblast1,0.82869896684207
W9_tile_13_cell_76,tile_W9_13,W9,9w_1d,17384.0,9672.0,2467.04448,1373.08858,2467.04448,1373.08858,182,310.0,8,Fibroblast1,0.758720978593028
W9_tile_13_cell_762,tile_W9_13,W9,9w_1d,17345.0,9257.5,2461.50726,1314.23787,2461.50726,1314.23787,134,228.0,5,vCTB2,0.422500434825412
W9_tile_13_cell_786,tile_W9_13,W9,9w_1d,16846.0,9788.0,2390.65924,1389.55826,2390.65924,1389.55826,111,161.0,0,EVT2,0.268845488385733
W9_tile_13_cell_798,tile_W9_13,W9,9w_1d,17394.0,9491.0,2468.46428,1347.3902,2468.46428,1347.3902,137,215.0,12,Endothelial_cells,0.560035240536306
W9_tile_13_cell_810,tile_W9_13,W9,9w_1d,17226.0,9399.0,2444.61164,1334.32804,2444.61164,1334.32804,62,93.0,0,vCTB2,0.730675336267824
W9_tile_13_cell_831,tile_W9_13,W9,9w_1d,16837.5,9325.5,2389.45241,1323.89251,2389.45241,1323.89251,79,114.0,8,Fibroblast1,0.341109069363912
W9_tile_13_cell_851,tile_W9_13,W9,9w_1d,17653.0,10559.0,2505.2371,1499.02484,2505.2371,1499.02484,81,99.0,0,vCTB2,0.355200765657707
W9_tile_13_cell_907,tile_W9_13,W9,9w_1d,16750.0,9354.0,2377.02916,1327.93894,2377.02916,1327.93894,85,119.0,8,Fibroblast1,0.499697662427726
W9_tile_13_cell_91,tile_W9_13,W9,9w_1d,17280.0,9422.5,2452.27856,1337.66457,2452.27856,1337.66457,97,154.0,0,vCTB2,0.443134708498538
W9_tile_13_cell_917,tile_W9_13,W9,9w_1d,17514.0,9431.0,2485.50188,1338.8714,2485.50188,1338.8714,92,135.0,0,vCTB2,0.597161920329508
W9_tile_13_cell_932,tile_W9_13,W9,9w_1d,18146.0,9979.0,2575.23324,1416.67644,2575.23324,1416.67644,110,147.0,4,Fibroblast2,0.535522933515035
W9_tile_13_cell_942,tile_W9_13,W9,9w_1d,17208.0,9562.0,2442.056,1357.47078,2442.056,1357.47078,110,156.0,8,Fibroblast1,0.64867144727938
W9_tile_13_cell_958,tile_W9_13,W9,9w_1d,18009.0,10370.0,2555.78198,1472.19062,2555.78198,1472.19062,57,85.0,4,Fibroblast2,0.316701985172279
W9_tile_13_cell_963,tile_W9_13,W9,9w_1d,18004.0,9631.0,2555.07208,1367.2674,2555.07208,1367.2674,75,111.0,0,vCTB2,0.725841487226703
W9_tile_13_cell_966,tile_W9_13,W9,9w_1d,17990.5,10140.0,2553.15535,1439.53522,2553.15535,1439.53522,187,324.0,3,Fibroblast2,0.935937118953191
W9_tile_13_cell_98,tile_W9_13,W9,9w_1d,18239.0,10146.0,2588.43738,1440.3871,2588.43738,1440.3871,64,90.0,4,Fibroblast2,0.363318479421124
W9_tile_14_cell_102,tile_W9_14,W9,9w_1d,15623.0,9450.0,2217.0177,1341.56902,2217.0177,1341.56902,70,96.0,0,vCTB2,0.681179709494999
W9_tile_14_cell_104,tile_W9_14,W9,9w_1d,14835.5,9277.0,2105.20845,1317.00648,2105.20845,1317.00648,117,150.0,4,Fibroblast2,0.550240403357073
W9_tile_14_cell_109,tile_W9_14,W9,9w_1d,15554.0,9313.0,2207.22108,1322.11776,2207.22108,1322.11776,104,137.0,3,Fibroblast2,0.691246039270317
W9_tile_14_cell_120,tile_W9_14,W9,9w_1d,15170.0,9640.0,2152.70076,1368.54522,2152.70076,1368.54522,136,233.0,5,vCTB2,0.411661345337356
W9_tile_14_cell_126,tile_W9_14,W9,9w_1d,15295.0,9549.0,2170.44826,1355.62504,2170.44826,1355.62504,251,555.0,5,Fibroblast1,0.458439110131586
W9_tile_14_cell_131,tile_W9_14,W9,9w_1d,14774.0,9249.0,2096.47668,1313.0310399999998,2096.47668,1313.0310399999998,77,99.0,0,vCTB2,0.535485952618987
W9_tile_14_cell_150,tile_W9_14,W9,9w_1d,16247.0,9649.0,2305.61322,1369.82304,2305.61322,1369.82304,83,119.0,0,vCTB2,0.661571491256041
W9_tile_14_cell_153,tile_W9_14,W9,9w_1d,16535.0,9351.0,2346.50346,1327.513,2346.50346,1327.513,69,85.0,4,EVT2,0.289699304621738
W9_tile_14_cell_164,tile_W9_14,W9,9w_1d,14901.0,9317.0,2114.50814,1322.68568,2114.50814,1322.68568,175,301.0,3,Fibroblast2,0.946956009821938
W9_tile_14_cell_174,tile_W9_14,W9,9w_1d,15968.5,9524.0,2266.07179,1352.07554,2266.07179,1352.07554,177,342.0,5,unknown3,0.365097070471753
W9_tile_14_cell_176,tile_W9_14,W9,9w_1d,14846.0,9562.5,2106.69924,1357.54177,2106.69924,1357.54177,71,120.0,0,vCTB2,0.614443615790498
W9_tile_14_cell_190,tile_W9_14,W9,9w_1d,16543.0,9528.0,2347.6393,1352.64346,2347.6393,1352.64346,61,89.0,4,Fibroblast1,0.298029870374718
W9_tile_14_cell_191,tile_W9_14,W9,9w_1d,15629.0,9322.0,2217.86958,1323.39558,2217.86958,1323.39558,105,156.0,0,vCTB2,0.366230594656292
W9_tile_14_cell_199,tile_W9_14,W9,9w_1d,16209.0,9732.0,2300.21798,1381.60738,2300.21798,1381.60738,89,141.0,0,vCTB2,0.598878473394442
W9_tile_14_cell_202,tile_W9_14,W9,9w_1d,15781.5,9450.0,2239.52153,1341.56902,2239.52153,1341.56902,125,222.0,5,vCTB2,0.608437123025735
W9_tile_14_cell_220,tile_W9_14,W9,9w_1d,15835.0,9315.0,2247.11746,1322.4017199999998,2247.11746,1322.4017199999998,123,181.0,0,vCTB2,0.349879963586287
W9_tile_14_cell_228,tile_W9_14,W9,9w_1d,14918.0,9639.0,2116.9218,1368.40324,2116.9218,1368.40324,72,130.0,0,vCTB2,0.615719312525833
W9_tile_14_cell_229,tile_W9_14,W9,9w_1d,15003.0,9622.0,2128.9901,1365.98958,2128.9901,1365.98958,178,281.0,5,Fibroblast1,0.699538297595413
W9_tile_14_cell_268,tile_W9_14,W9,9w_1d,15238.0,9649.0,2162.3554,1369.82304,2162.3554,1369.82304,126,206.0,5,vCTB2,0.560593199409564
W9_tile_14_cell_290,tile_W9_14,W9,9w_1d,16070.0,9397.0,2280.48276,1334.04408,2280.48276,1334.04408,159,252.0,5,Fibroblast2,0.517077469650392
W9_tile_14_cell_291,tile_W9_14,W9,9w_1d,15420.0,9488.5,2188.19576,1347.03525,2188.19576,1347.03525,85,140.0,0,vCTB2,0.659105923225797
W9_tile_14_cell_311,tile_W9_14,W9,9w_1d,14802.0,10939.0,2100.45212,1552.97724,2100.45212,1552.97724,149,257.0,6,EVT2,0.56356909934077
W9_tile_14_cell_322,tile_W9_14,W9,9w_1d,14805.0,9615.5,2100.87806,1365.06671,2100.87806,1365.06671,135,216.0,5,vCTB2,0.523508162294212
W9_tile_14_cell_336,tile_W9_14,W9,9w_1d,15584.5,9368.0,2211.55147,1329.92666,2211.55147,1329.92666,158,238.0,5,unknown3,0.367188083171478
W9_tile_14_cell_339,tile_W9_14,W9,9w_1d,16041.0,9568.5,2276.36534,1358.39365,2276.36534,1358.39365,79,122.0,0,vCTB2,0.673074137172592
