"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","significance"
"TNFSF8",5.05225730196032e-14,-0.342230087560957,0.317,0.143,1.84639795357442e-09,"Upregulated in Coldspots"
"VPS33B-DT",5.09047787224978e-14,-6.19889822428101,0.101,0.017,1.86036604319241e-09,"Upregulated in Coldspots"
"CHFR",5.10456929389871e-14,-0.519292482446878,1,0.999,1.86551589414822e-09,"Upregulated in Coldspots"
"KRTAP5-AS1",5.13228063135868e-14,0.778478392456668,0.194,0.07,1.87564327953634e-09,"Upregulated in Hotspots"
"TPH2",5.25864683904825e-14,1.31052862715333,0.323,0.15,1.92182507379857e-09,"Upregulated in Hotspots"
"FCGR2A",5.35248317853413e-14,-1.57313955925289,0.287,0.424,1.95611850242708e-09,"Upregulated in Coldspots"
"H2AFY",5.48717927208657e-14,-5.10142514412124,1,1,2.00534453677676e-09,"Upregulated in Coldspots"
"AC007383.2",5.50029125711495e-14,-0.70862195187524,0.259,0.106,2.01013644282523e-09,"Upregulated in Coldspots"
"AL023584.2",5.55540331618367e-14,0.261077740825826,0.424,0.22,2.03027769593249e-09,"Upregulated in Hotspots"
"KPNA5",5.55750056470156e-14,-0.538274572055027,1,0.898,2.03104415637583e-09,"Upregulated in Coldspots"
"SOX13",5.58295212121951e-14,0.402800346465219,0.906,0.835,2.04034568222088e-09,"Upregulated in Hotspots"
"MACROD2",5.79748693309676e-14,2.74200611792175,1,0.998,2.11874957456954e-09,"Upregulated in Hotspots"
"SLC33A1",5.82945008378499e-14,-0.825748581866751,1,0.997,2.13043082762006e-09,"Upregulated in Coldspots"
"AC084871.1",5.96889009870792e-14,-1.07652882927435,0.407,0.183,2.1813905754738e-09,"Upregulated in Coldspots"
"AC073517.1",6.05363231493852e-14,0.685247526808306,0.134,0.034,2.21236046581743e-09,"Upregulated in Hotspots"
"ITGA4",6.11912098507692e-14,-5.83358584644901,0.316,0.47,2.23629395520621e-09,"Upregulated in Coldspots"
"DLEU2",6.18419283012391e-14,-1.92733084609851,1,1,2.26007511169709e-09,"Upregulated in Coldspots"
"PRKAR2A-AS1",6.34244889310292e-14,0.279518557252667,0.131,0.032,2.31791137247339e-09,"Upregulated in Hotspots"
"PLEKHG3",6.38254178004391e-14,0.41012834457121,0.994,0.996,2.33256371893485e-09,"Upregulated in Hotspots"
"AC022150.2",6.59640123321582e-14,1.40947703589211,0.13,0.032,2.41072079469105e-09,"Upregulated in Hotspots"
"KHSRP",6.61888582464387e-14,-1.15983939926427,1,1,2.41893801347435e-09,"Upregulated in Coldspots"
"LINC02492",6.80256788690171e-14,1.55013609192219,0.103,0.019,2.4860664599471e-09,"Upregulated in Hotspots"
"OGFOD3",6.81692126227928e-14,-0.944428734040448,1,0.999,2.49131204451258e-09,"Upregulated in Coldspots"
"RAB19",6.84479869021196e-14,-1.5231117209849,0.301,0.126,2.50150012932486e-09,"Upregulated in Coldspots"
"SLC5A11",7.20802756813977e-14,-0.926759091613516,0.537,0.545,2.63424575505236e-09,"Upregulated in Coldspots"
"AC018618.1",7.23899404074093e-14,-0.393213882293793,0.21,0.075,2.64556276212918e-09,"Upregulated in Coldspots"
"AC100800.1",7.27306335931871e-14,3.15919541657729,0.152,0.052,2.65801373529662e-09,"Upregulated in Hotspots"
"SEC16B",7.43880381706667e-14,-1.5036387080126,0.262,0.37,2.71858524298519e-09,"Upregulated in Coldspots"
"NDNF",7.54176151003485e-14,-1.54011315945298,0.101,0.017,2.75621216145734e-09,"Upregulated in Coldspots"
"LINC02351",7.58316606307362e-14,1.54413986095632,0.125,0.029,2.77134386941089e-09,"Upregulated in Hotspots"
"GRIN2D",7.58580586856906e-14,0.344767303043202,0.906,0.872,2.77230861272725e-09,"Upregulated in Hotspots"
"AC093525.6",7.68297658152808e-14,-0.501630923479202,0.419,0.192,2.80782062148525e-09,"Upregulated in Coldspots"
"CNDP1",7.73710943477296e-14,-2.32794921671976,0.224,0.32,2.82760401403213e-09,"Upregulated in Coldspots"
"CHST2",7.84968649684274e-14,1.12260428906262,0.674,0.687,2.86874642713615e-09,"Upregulated in Hotspots"
"AC105429.1",7.90115979598773e-14,0.373686755376817,0.408,0.201,2.88755785904168e-09,"Upregulated in Hotspots"
"ZNF350-AS1",7.999737516024e-14,-0.607645220469364,0.872,0.737,2.92358407260613e-09,"Upregulated in Coldspots"
"MILR1",8.12070871843291e-14,-0.640937132446584,0.423,0.207,2.96779420823849e-09,"Upregulated in Coldspots"
"AL589935.1",8.14954443032112e-14,0.811518951246042,0.429,0.238,2.97833250750516e-09,"Upregulated in Hotspots"
"LIF",8.30621257672532e-14,1.89127155257596,0.233,0.105,3.03558844829004e-09,"Upregulated in Hotspots"
"MYBPHL",8.3933527697953e-14,-2.86329385704688,0.043,0.138,3.06743470324939e-09,"Upregulated in Coldspots"
"C1orf141",8.46011359735237e-14,1.65094316640399,0.113,0.025,3.0918331152884e-09,"Upregulated in Hotspots"
"CTPS2",8.46504880366311e-14,-1.42376809166485,0.985,0.937,3.09363673578672e-09,"Upregulated in Coldspots"
"POGLUT1",8.66664894792872e-14,-0.310343147323664,0.972,0.752,3.16731352451003e-09,"Upregulated in Coldspots"
"POLRMT",8.78784402178057e-14,-0.310773967662818,0.926,0.919,3.21160547619993e-09,"Upregulated in Coldspots"
"NDUFV2-AS1",8.83645282581795e-14,0.330060619521513,0.931,0.759,3.22937004972343e-09,"Upregulated in Hotspots"
"RASA4",9.01816605320396e-14,-0.482337723356052,0.287,0.124,3.29577896580392e-09,"Upregulated in Coldspots"
"MYO1D",9.09705814582743e-14,-5.54322646526863,1,1,3.32461086997409e-09,"Upregulated in Coldspots"
"KYAT3",9.22827647566784e-14,-0.367862181501114,1,0.994,3.37256592079757e-09,"Upregulated in Coldspots"
"AC004938.2",9.32847181215553e-14,-1.66040673007011,0.401,0.182,3.40918330847036e-09,"Upregulated in Coldspots"
"BGN",9.5563911458061e-14,6.48928059503401,0.939,0.907,3.4924787081463e-09,"Upregulated in Hotspots"
"MPP5",9.56127562021285e-14,-0.34265988010226,1,1,3.49426378816299e-09,"Upregulated in Coldspots"
"TMPRSS13",9.57340784424171e-14,-1.04577493643087,0.824,0.465,3.49869763075658e-09,"Upregulated in Coldspots"
"CACNG4",9.62070034475222e-14,-1.55683156674358,0.315,0.389,3.51598114799314e-09,"Upregulated in Coldspots"
"AP000942.2",9.84332573470096e-14,1.29219859444914,0.118,0.027,3.59734182300381e-09,"Upregulated in Hotspots"
"AC098617.1",9.98438764909607e-14,-1.72661479363794,0.234,0.087,3.64889431023865e-09,"Upregulated in Coldspots"
"SLC18A3",1.00501139242206e-13,1.77069329420106,0.317,0.15,3.67291463474564e-09,"Upregulated in Hotspots"
"SERAC1",1.00697013577995e-13,-0.633836033298782,0.983,0.934,3.68007305822142e-09,"Upregulated in Coldspots"
"LINC01907",1.00717686295323e-13,0.855429509825534,0.137,0.038,3.68082856334889e-09,"Upregulated in Hotspots"
"PRR34-AS1",1.00972803027657e-13,-2.34991464551975,0.041,0.136,3.69015205944874e-09,"Upregulated in Coldspots"
"MGAT2",1.02593030327652e-13,-0.462759636880888,0.969,0.913,3.74936488635439e-09,"Upregulated in Coldspots"
"BTN3A2",1.0259362148344e-13,-1.11034432666304,0.84,0.423,3.74938649073381e-09,"Upregulated in Coldspots"
"MSANTD1",1.04227590919537e-13,0.851786949987977,0.173,0.059,3.80910153774542e-09,"Upregulated in Hotspots"
"PACRG-AS3",1.04452194159967e-13,-1.03516287117461,0.263,0.376,3.81730988777016e-09,"Upregulated in Coldspots"
"LINC02604",1.05777310037199e-13,-1.38963377394064,0.593,0.27,3.86573757261949e-09,"Upregulated in Coldspots"
"CTSS",1.06040553964592e-13,-20.8077800390163,0.916,0.91,3.87535808518997e-09,"Upregulated in Coldspots"
"ACSS3",1.07181699985142e-13,1.99804840579184,0.607,0.682,3.91706240765698e-09,"Upregulated in Hotspots"
"MASP1",1.07282315392398e-13,0.754024721262026,0.143,0.043,3.92073949833057e-09,"Upregulated in Hotspots"
"LRTOMT",1.11742896785784e-13,-1.04192529916258,0.898,0.789,4.08375590593326e-09,"Upregulated in Coldspots"
"AL138999.2",1.13023164351086e-13,2.73098275312178,0.148,0.049,4.13054456437477e-09,"Upregulated in Hotspots"
"AC007255.1",1.14088705864298e-13,-4.80437396390785,0.844,0.408,4.16948584451662e-09,"Upregulated in Coldspots"
"VANGL2",1.17701413408066e-13,-0.381156777039802,0.12,0.028,4.30151585441118e-09,"Upregulated in Coldspots"
"TMC2",1.18639778904025e-13,-1.86807258321779,0.536,0.492,4.33580935982651e-09,"Upregulated in Coldspots"
"AC093655.1",1.19669511100779e-13,-0.741433613240866,0.356,0.157,4.37344195268907e-09,"Upregulated in Coldspots"
"ATP6V0A1",1.20652065180311e-13,0.70793541882354,1,1,4.40935037407963e-09,"Upregulated in Hotspots"
"ADORA2A-AS1",1.23334641107533e-13,-2.42049082073982,0.278,0.356,4.50738779391589e-09,"Upregulated in Coldspots"
"AL391988.1",1.23683184380445e-13,-1.49591758861744,0.187,0.061,4.52012565636775e-09,"Upregulated in Coldspots"
"AP1B1",1.26349114891489e-13,-0.447628742689569,1,1,4.61755475282436e-09,"Upregulated in Coldspots"
"ZNF184",1.26433893730529e-13,-0.973870229543,0.755,0.364,4.6206530802759e-09,"Upregulated in Coldspots"
"INSIG1",1.28074463300814e-13,-15.2535753209523,1,1,4.68060933579155e-09,"Upregulated in Coldspots"
"CALCOCO2",1.36776355846371e-13,-6.6328116277519,1,1,4.99862870076148e-09,"Upregulated in Coldspots"
"AC016394.2",1.37585012532099e-13,0.494374009235743,0.146,0.042,5.02818186799807e-09,"Upregulated in Hotspots"
"ACP5",1.38789791690637e-13,-7.10380965711612,0.897,0.838,5.07221172712601e-09,"Upregulated in Coldspots"
"MAPK1IP1L",1.41869785049496e-13,-0.50830913437362,1,1,5.18477316441886e-09,"Upregulated in Coldspots"
"TOE1",1.42788283151344e-13,-1.01145400297988,0.969,0.445,5.21834059604902e-09,"Upregulated in Coldspots"
"LINC02630",1.42823824170749e-13,-0.574141527034532,0.199,0.067,5.21963947814419e-09,"Upregulated in Coldspots"
"SHLD3",1.47367317390887e-13,-1.16275732981176,0.393,0.175,5.38568598136737e-09,"Upregulated in Coldspots"
"NCAPD3",1.47857673456693e-13,-0.340129932645317,0.99,0.938,5.40360653414832e-09,"Upregulated in Coldspots"
"METRNL",1.55261769201962e-13,0.719598889586168,1,0.95,5.6741966172549e-09,"Upregulated in Hotspots"
"IFI44L",1.55461326989384e-13,-14.6999115246776,0.358,0.154,5.68148965615402e-09,"Upregulated in Coldspots"
"SH2D7",1.57214140428455e-13,0.320433473061415,0.159,0.048,5.7455479760983e-09,"Upregulated in Hotspots"
"CCDC8",1.6071116375272e-13,-0.329261294753587,0.652,0.645,5.8733501905069e-09,"Upregulated in Coldspots"
"AC135178.4",1.67193484953424e-13,-2.59199727513445,0.259,0.34,6.11025310110783e-09,"Upregulated in Coldspots"
"PDE6G",1.75442489333405e-13,-1.49484987175303,0.214,0.076,6.41172121517862e-09,"Upregulated in Coldspots"
"CD151",1.83872096110013e-13,-2.04955230039003,1,1,6.71978962443654e-09,"Upregulated in Coldspots"
"RELA",1.84691460485929e-13,-1.35041901265086,1,0.913,6.74973411491876e-09,"Upregulated in Coldspots"
"PDZD9",1.85088390072823e-13,-0.52174887475106,0.113,0.023,6.76424030360139e-09,"Upregulated in Coldspots"
"CNTF",1.88423563565698e-13,2.34110965111528,0.207,0.097,6.88612755407201e-09,"Upregulated in Hotspots"
"MAP11",1.9025375743114e-13,0.388333450166447,0.862,0.839,6.95301381907844e-09,"Upregulated in Hotspots"
"SENP3",1.90660465271538e-13,-0.631597439887882,0.978,0.566,6.96787736381361e-09,"Upregulated in Coldspots"
"TNFRSF21",1.92099498757637e-13,-0.25486482161307,0.987,1,7.02046828159662e-09,"Upregulated in Coldspots"
"AC011330.2",1.92870717737379e-13,0.361158138415099,0.173,0.057,7.04865325043025e-09,"Upregulated in Hotspots"
"GNG2",1.94390738548146e-13,-0.517480805267304,0.414,0.215,7.10420393098055e-09,"Upregulated in Coldspots"
"MYO1A",1.9932190967089e-13,0.582256708829943,0.104,0.02,7.28441851083235e-09,"Upregulated in Hotspots"
"ZC3HAV1",2.01096032576635e-13,-0.76657094436511,1,0.989,7.3492556065457e-09,"Upregulated in Coldspots"
"AC093843.1",2.03673789934772e-13,-0.492759616129391,0.208,0.073,7.44346232695619e-09,"Upregulated in Coldspots"
"AL365181.1",2.10318289374469e-13,-1.31883591727469,0.198,0.067,7.68629220347933e-09,"Upregulated in Coldspots"
"CCN5",2.10911588757713e-13,-1.37667294427556,0.389,0.171,7.7079749227394e-09,"Upregulated in Coldspots"
"AC022730.3",2.11864748122483e-13,-0.488604520355773,0.119,0.028,7.74280908488425e-09,"Upregulated in Coldspots"
"KLHL31",2.12224019164881e-13,1.24952516303328,0.197,0.08,7.75593900439975e-09,"Upregulated in Hotspots"
"CNGB1",2.13049961814221e-13,-0.278154913983752,0.822,0.422,7.78612390446254e-09,"Upregulated in Coldspots"
"AL354733.2",2.1328482189474e-13,1.0151614590757,0.24,0.101,7.79470710096516e-09,"Upregulated in Hotspots"
"TCTE1",2.13614000163803e-13,1.33457799828952,0.119,0.029,7.80673724998635e-09,"Upregulated in Hotspots"
"AC010300.1",2.1449350925069e-13,0.711068090754408,0.178,0.061,7.83887978907573e-09,"Upregulated in Hotspots"
"MIR4713HG",2.20363463433325e-13,1.10145543233663,0.973,0.922,8.0534031346343e-09,"Upregulated in Hotspots"
"B3GNT8",2.21630170901837e-13,-0.412614811601088,0.212,0.077,8.09969622577853e-09,"Upregulated in Coldspots"
"DDR2",2.2453488720497e-13,1.68811889682687,0.872,0.798,8.20585198779285e-09,"Upregulated in Hotspots"
"MOBP",2.24896075631645e-13,1.15846403556851,0.104,0.02,8.21905198003409e-09,"Upregulated in Hotspots"
"MMP12",2.28606222868103e-13,27.3415143656829,0.999,0.967,8.35464302093768e-09,"Upregulated in Hotspots"
"FSCN3",2.31119930484484e-13,-2.47456936394878,0.45,0.441,8.44650897948595e-09,"Upregulated in Coldspots"
"FHL3",2.34340770454116e-13,-0.737112312382392,0.956,0.914,8.56421779701612e-09,"Upregulated in Coldspots"
"HCN2",2.36458965705339e-13,1.3504096640281,0.69,0.409,8.64162936066733e-09,"Upregulated in Hotspots"
"TATDN3",2.40700624309533e-13,-0.433525098433302,0.982,0.923,8.7966450160162e-09,"Upregulated in Coldspots"
"GPBP1",2.45158206851887e-13,-9.31083996186611,1,1,8.95955182760906e-09,"Upregulated in Coldspots"
"ATXN1",2.47435957097886e-13,-3.67964971643325,1,0.966,9.04279448809933e-09,"Upregulated in Coldspots"
"C8orf31",2.56952655501586e-13,-0.672959453883161,0.937,0.922,9.39059174796096e-09,"Upregulated in Coldspots"
"AC098798.1",2.58461370462368e-13,0.823671228305991,0.143,0.041,9.4457292449177e-09,"Upregulated in Hotspots"
"AL353795.2",2.59928055112938e-13,0.652919184589516,0.173,0.061,9.49933070215744e-09,"Upregulated in Hotspots"
"HSH2D",2.75639817809549e-13,-0.79791463249714,0.864,0.896,1.00735327816678e-08,"Upregulated in Coldspots"
"EEF1AKMT4",2.81551720258781e-13,-0.549018448564623,0.919,0.86,1.02895891685774e-08,"Upregulated in Coldspots"
"GABARAP",2.85778978897774e-13,-1.78607136463657,1,1,1.0444078562798e-08,"Upregulated in Coldspots"
"AC092802.1",2.88855648298688e-13,-1.29233468206514,0.22,0.082,1.05565185227238e-08,"Upregulated in Coldspots"
"LRIF1",2.89238610184288e-13,-0.637662698780925,1,0.999,1.0570514247795e-08,"Upregulated in Coldspots"
"NOS1AP",2.91235599258391e-13,1.57910072361162,0.872,0.684,1.06434962104971e-08,"Upregulated in Hotspots"
"ZNF394",2.99596663995146e-13,-0.695519551598847,0.998,0.961,1.09490596823666e-08,"Upregulated in Coldspots"
"EPB41L5",3.02262697934466e-13,1.7311676634584,1,0.975,1.1046492558713e-08,"Upregulated in Hotspots"
"AL133538.1",3.06444425640121e-13,0.899372763806477,0.113,0.024,1.11993179794438e-08,"Upregulated in Hotspots"
"AC007686.2",3.17482855596847e-13,-2.74455709515537,0.302,0.361,1.16027284406424e-08,"Upregulated in Coldspots"
"PCGF1",3.22485441241968e-13,0.34533697180262,0.948,0.905,1.1785552935629e-08,"Upregulated in Hotspots"
"AL356056.2",3.27536559433695e-13,-2.17657923342284,0.032,0.12,1.19701511010638e-08,"Upregulated in Coldspots"
"AC008074.2",3.28041294596316e-13,1.97200474229202,0.178,0.065,1.1988597152317e-08,"Upregulated in Hotspots"
"HEY2",3.29200422382617e-13,-0.404985587997959,0.143,0.04,1.20309586363951e-08,"Upregulated in Coldspots"
"RUNX2",3.34028774179576e-13,-2.13101467222586,0.924,0.464,1.22074155811668e-08,"Upregulated in Coldspots"
"TMEM205",3.4153424452312e-13,-0.349961024810447,1,1,1.2481710500342e-08,"Upregulated in Coldspots"
"AL021707.1",3.50892048042057e-13,-0.631007383030356,0.917,0.906,1.2823700787745e-08,"Upregulated in Coldspots"
"IKBKE",3.60599298025022e-13,-0.529983319284733,0.906,0.776,1.31784619456225e-08,"Upregulated in Coldspots"
"DGUOK-AS1",3.61024494310424e-13,-1.74638142343549,0.806,0.607,1.31940011690688e-08,"Upregulated in Coldspots"
"CACNB4",3.61090896934515e-13,1.90125546818033,0.994,0.836,1.31964279193688e-08,"Upregulated in Hotspots"
"AP001011.1",3.7291529870187e-13,-0.562325323326485,1,0.994,1.36285625063585e-08,"Upregulated in Coldspots"
"AL024498.1",3.81965682662209e-13,0.590006309913324,0.12,0.029,1.39593178385731e-08,"Upregulated in Hotspots"
"FOXD1",3.87367557070844e-13,0.502163355567363,0.113,0.024,1.41567347407111e-08,"Upregulated in Hotspots"
"AC023886.1",3.88111336681946e-13,-3.79681484353573,0.028,0.112,1.41839169103784e-08,"Upregulated in Coldspots"
"TPM3",3.94604216056685e-13,-2.72076525347403,1,1,1.44212056800076e-08,"Upregulated in Coldspots"
"AP000787.1",4.120197566871e-13,0.319976448777233,0.741,0.436,1.50576740278868e-08,"Upregulated in Hotspots"
"CA6",4.15207908175523e-13,0.434532940234101,0.109,0.023,1.51741882121826e-08,"Upregulated in Hotspots"
"OPHN1",4.20591268008612e-13,-42.6579739581419,1,1,1.53709284806427e-08,"Upregulated in Coldspots"
"AC005703.4",4.2373954526153e-13,-0.68175095928508,0.651,0.312,1.54859854211279e-08,"Upregulated in Coldspots"
"PDE4A",4.30515106801273e-13,0.797257364386324,0.987,0.804,1.57336050931593e-08,"Upregulated in Hotspots"
"AC015871.4",4.3748888598929e-13,-0.825358011728921,0.727,0.364,1.59884688273646e-08,"Upregulated in Coldspots"
"NXPE1",4.37936396723951e-13,-3.33005799271432,0.362,0.392,1.60048235546735e-08,"Upregulated in Coldspots"
"ZNF681",4.52179025888476e-13,0.341033241522452,0.987,0.941,1.65253346801202e-08,"Upregulated in Hotspots"
"ZNF579",4.53266040966673e-13,-2.67802106702002,0.137,0.244,1.6565060733168e-08,"Upregulated in Coldspots"
"AL606491.1",4.53617664511763e-13,0.523803081401737,0.151,0.048,1.65779111672469e-08,"Upregulated in Hotspots"
"RANGAP1",4.57682018025825e-13,-0.737652726932621,1,0.971,1.67264470307718e-08,"Upregulated in Coldspots"
"MRPL18",4.59085684201813e-13,-1.04663427603018,1,1,1.67777454148395e-08,"Upregulated in Coldspots"
"TP73",4.65364774936294e-13,-1.06989894060755,0.231,0.091,1.70072210648218e-08,"Upregulated in Coldspots"
"DECR1",4.66756406296055e-13,-0.404985768468249,1,1,1.70580796244956e-08,"Upregulated in Coldspots"
"CHST6",4.83876263701282e-13,-0.427581792217796,0.354,0.168,1.7683741933227e-08,"Upregulated in Coldspots"
"CBR1",4.85754557699075e-13,-1.14855848590035,0.888,0.987,1.77523860656704e-08,"Upregulated in Coldspots"
"ATP8A1",4.8724061791683e-13,-4.95752905261627,0.514,0.492,1.78066956223885e-08,"Upregulated in Coldspots"
"GRIN3A",4.98819702666424e-13,0.458749987359582,0.124,0.031,1.82298648536471e-08,"Upregulated in Hotspots"
"GLYATL1",5.10804148945178e-13,-2.44438008453354,0.222,0.082,1.86678484273505e-08,"Upregulated in Coldspots"
"KCTD15",5.17482757827137e-13,-1.88359960180158,0.286,0.148,1.89119248675506e-08,"Upregulated in Coldspots"
"TEX35",5.20113516624493e-13,0.748883873946619,0.145,0.043,1.90080685785587e-08,"Upregulated in Hotspots"
"KAT2B",5.20290691177972e-13,-1.03723828267653,1,1,1.90145435997902e-08,"Upregulated in Coldspots"
"BCAS1",5.50383852917357e-13,2.13662493765495,0.233,0.097,2.01143282887177e-08,"Upregulated in Hotspots"
"WDTC1",5.51454756590655e-13,-0.371942816804545,1,0.991,2.01534655343621e-08,"Upregulated in Coldspots"
"TUT4",5.68093783651617e-13,1.76413826361586,1,1,2.0761555417332e-08,"Upregulated in Hotspots"
"DAZAP1",5.83681112550757e-13,-0.943500058490549,1,1,2.133120993928e-08,"Upregulated in Coldspots"
"KLF2",5.95351735290749e-13,-1.2956513311097,1,1,2.17577245179357e-08,"Upregulated in Coldspots"
"NANOS3",5.9792817796064e-13,-5.22785457658126,0.412,0.419,2.18518831917496e-08,"Upregulated in Coldspots"
"HEXA-AS1",6.03949580575166e-13,1.7666003101114,0.212,0.088,2.20719413717e-08,"Upregulated in Hotspots"
"SELENOW",6.08454092991063e-13,-0.434205417077194,1,1,2.22365632824514e-08,"Upregulated in Coldspots"
"FP671120.7",6.12755475841653e-13,1.16628565362055,0.129,0.038,2.2393761620109e-08,"Upregulated in Hotspots"
"SMC1B",6.14967210237189e-13,-2.35384030224145,0.084,0.188,2.24745916653283e-08,"Upregulated in Coldspots"
"ABTB2",6.54206175820258e-13,-9.43501671159262,1,1,2.39086189015271e-08,"Upregulated in Coldspots"
"USP9X",6.54637216939377e-13,-0.914470666453708,1,1,2.39243717302665e-08,"Upregulated in Coldspots"
"FZD10",6.60413613194995e-13,1.88154667867107,0.118,0.029,2.41354759078243e-08,"Upregulated in Hotspots"
"ADGRA2",6.67732736376504e-13,3.68823396276279,0.544,0.327,2.44029605836157e-08,"Upregulated in Hotspots"
