"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","significance"
"BLOC1S5",0.144737570046947,0.432959407276106,0.124,0.078,1,"Not Significant"
"MYO19",0.18917606504493,-0.432959407276106,0.161,0.212,1,"Not Significant"
"FAM234B",0.215300716670592,-0.432959407276106,0.073,0.109,1,"Not Significant"
"GRIPAP1",0.24581029983593,0.432959407276106,0.119,0.083,1,"Not Significant"
"CDC42SE1",0.282972617253086,0.432959407276106,0.212,0.171,1,"Not Significant"
"AACS",0.307596819526566,0.432959407276106,0.114,0.083,1,"Not Significant"
"IDH3B",0.67607289707655,-0.432959407276106,0.093,0.104,1,"Not Significant"
"AHCY",0.814914858489336,-0.432959407276106,0.098,0.104,1,"Not Significant"
"HNRNPR",0.0743621749154069,-0.43155258606186,0.503,0.57,1,"Not Significant"
"GOLGB1",0.00217664388878152,-0.431431937529512,0.497,0.653,1,"Not Significant"
"CWF19L2",0.0103511064619243,0.430634354329863,0.301,0.181,1,"Not Significant"
"PDCD10",0.0714183349877008,0.430634354329863,0.306,0.223,1,"Not Significant"
"RRM2B",0.0219683829661691,0.430634354329862,0.14,0.067,1,"Not Significant"
"GATAD1",0.0608288682845246,0.430634354329862,0.254,0.171,1,"Not Significant"
"BCAT2",0.173807671039653,0.430634354329862,0.145,0.098,1,"Not Significant"
"CLDN7",0.391826515023655,-0.430634354329862,0.098,0.124,1,"Not Significant"
"LRRC69",0.580162361088418,-0.430634354329862,0.088,0.104,1,"Not Significant"
"SERTAD2",0.681287347186826,-0.430239905922514,0.337,0.332,1,"Not Significant"
"AC013287.1",0.028403940503283,-0.428843298803874,0.088,0.166,1,"Not Significant"
"CCZ1B",0.0365742209770536,0.428843298803874,0.161,0.088,1,"Not Significant"
"CHML",0.272847854251465,0.428843298803874,0.135,0.098,1,"Not Significant"
"ARPC1A",0.298081698418166,0.428843298803874,0.155,0.119,1,"Not Significant"
"GSDME",0.380220989759671,0.428843298803874,0.109,0.083,1,"Not Significant"
"LMO2",0.498119383499117,-0.428843298803874,0.114,0.135,1,"Not Significant"
"MYCBP2",0.00336641877958252,0.428148414769782,0.813,0.767,1,"Not Significant"
"OST4",0.0271200200503812,0.427421223734676,0.14,0.067,1,"Not Significant"
"CALCOCO2",0.496920824520078,-0.427421223734676,0.109,0.13,1,"Not Significant"
"DDOST",0.907628884830406,-0.427421223734676,0.124,0.114,1,"Not Significant"
"CTTNBP2NL",0.0942352487366231,0.427421223734676,0.264,0.192,1,"Not Significant"
"MIR503HG",0.00103701543934124,-0.427110331579419,0.373,0.57,1,"Not Significant"
"HEXB",0.297926768755659,-0.42701014094492,0.295,0.337,1,"Not Significant"
"MT-CO2",0.863215804412057,-0.426365505080356,0.689,0.648,1,"Not Significant"
"MMS19",0.0956314681127756,0.426264754702097,0.187,0.124,1,"Not Significant"
"KRTCAP2",0.125038822593981,0.426264754702097,0.166,0.109,1,"Not Significant"
"PTEN",0.0114062506059919,-0.425634972939971,0.756,0.813,1,"Not Significant"
"RANBP9",0.000869324067334702,-0.425432670641222,0.565,0.72,1,"Not Significant"
"JUNB",0.00388071264793551,0.425305834732671,0.306,0.161,1,"Not Significant"
"MIA2",0.0295426974458291,0.425305834732671,0.342,0.233,1,"Not Significant"
"SMU1",0.0300788959771367,0.425305834732671,0.207,0.119,1,"Not Significant"
"ULK1",0.21149889866794,-0.425305834732671,0.155,0.202,1,"Not Significant"
"SERPINF1",0.719356939490741,-0.425305834732671,0.119,0.104,1,"Not Significant"
"MCUR1",0.0767743718544905,0.42449782852791,0.181,0.114,1,"Not Significant"
"RXRA",0.236148476824045,0.42449782852791,0.197,0.15,1,"Not Significant"
"ALOX5",0.0479361128973007,0.42449782852791,0.301,0.202,1,"Not Significant"
"NMRK1",0.40608114374391,0.42449782852791,0.295,0.269,1,"Not Significant"
"HUWE1",0.0154614662370591,0.424071311143905,0.658,0.575,1,"Not Significant"
"GOLGA1",0.0190116593580072,0.423807708906576,0.238,0.135,1,"Not Significant"
"MARCH8",0.0734500174850386,0.423807708906576,0.197,0.13,1,"Not Significant"
"ARID3B",0.989069316844461,-0.423211430724544,0.181,0.176,1,"Not Significant"
"SMURF2",0.0911843038896689,0.423074818344262,0.523,0.466,1,"Not Significant"
"XPO4",0.00938884102724699,0.42294269736419,0.373,0.244,1,"Not Significant"
"GTF2H1",0.0611233454563164,0.422691071822279,0.244,0.166,1,"Not Significant"
"BLNK",0.0909085601861578,0.422691071822279,0.228,0.161,1,"Not Significant"
"REPS1",0.109504459937141,0.422532035825768,0.497,0.456,1,"Not Significant"
"KALRN",0.0297330182189309,-0.422233000683048,0.135,0.223,1,"Not Significant"
"RBBP7",0.0746003591616971,0.422233000683048,0.233,0.161,1,"Not Significant"
"KDM6A",0.00143450203698868,0.421891170319907,0.793,0.751,1,"Not Significant"
"SUCLA2",0.0646450148470528,0.421826664941483,0.295,0.212,1,"Not Significant"
"GLDC",0.0153442781296349,-0.42084312096005,0.104,0.197,1,"Not Significant"
"WDR60",0.0720704995345629,0.42084312096005,0.264,0.187,1,"Not Significant"
"RAP1GAP2",0.109573073603875,0.42084312096005,0.259,0.187,1,"Not Significant"
"DCAF7",0.00412685861505395,0.420575682820274,0.321,0.181,1,"Not Significant"
"IQCB1",0.0130616774098584,0.420575682820274,0.316,0.197,1,"Not Significant"
"DDX24",0.0514778248913645,0.420331798948357,0.295,0.207,1,"Not Significant"
"ZNF626",0.263281307186137,-0.41990325445066,0.244,0.29,1,"Not Significant"
"MICU2",0.0203912711931301,-0.419624768774496,0.472,0.585,1,"Not Significant"
"RPS9",5.35480907946503e-05,0.419299526133003,0.528,0.306,1,"Not Significant"
"RAB5A",0.196408587414792,-0.418829078441218,0.337,0.394,1,"Not Significant"
"ANKRD13C",0.00508718079718942,0.418604114299036,0.435,0.285,1,"Not Significant"
"PTPN2",0.106914773558157,0.418065191976412,0.44,0.378,1,"Not Significant"
"PIP4K2A",0.0279769809786657,0.417990816668191,0.591,0.518,1,"Not Significant"
"UBE4B",0.0238274908345216,0.417195607446253,0.56,0.482,1,"Not Significant"
"NDUFA13",0.0103635842876039,0.415037499278844,0.28,0.161,1,"Not Significant"
"PFDN5",0.0130773376795067,0.415037499278844,0.29,0.171,1,"Not Significant"
"WDR75",0.0300434285234144,0.415037499278844,0.166,0.088,1,"Not Significant"
"ITGB3BP",0.099111577571863,0.415037499278844,0.249,0.176,1,"Not Significant"
"NCAPD3",0.114289262109877,0.415037499278844,0.13,0.078,1,"Not Significant"
"KIAA1586",0.153489787613133,0.415037499278844,0.135,0.088,1,"Not Significant"
"RBM7",0.158029732317459,0.415037499278844,0.104,0.062,1,"Not Significant"
"MAK",0.221313049146003,0.415037499278844,0.109,0.073,1,"Not Significant"
"LSM6",0.290134623119727,0.415037499278844,0.104,0.073,1,"Not Significant"
"TUBGCP4",0.383227097350262,0.415037499278844,0.109,0.083,1,"Not Significant"
"DUSP6",0.495498273703248,0.415037499278844,0.109,0.088,1,"Not Significant"
"SMIM13",0.551733215461863,-0.415037499278844,0.135,0.155,1,"Not Significant"
"BMP7",0.690772974658522,-0.415037499278844,0.119,0.104,1,"Not Significant"
"ZNF462",0.708475233321272,0.415037499278844,0.187,0.176,1,"Not Significant"
"FAM126A",0.0262224230100332,0.415037499278844,0.451,0.326,1,"Not Significant"
"CUL5",0.00140661080012961,0.415037499278844,0.56,0.389,1,"Not Significant"
"CCNL2",0.0220987743147716,0.415037499278844,0.306,0.197,1,"Not Significant"
"ANAPC16",0.0634478851358681,0.415037499278844,0.29,0.207,1,"Not Significant"
"OPTN",0.0772807424943847,0.415037499278844,0.218,0.145,1,"Not Significant"
"WWP2",0.105100708471698,0.415037499278844,0.389,0.321,1,"Not Significant"
"ARMC9",0.254661044066977,0.415037499278844,0.244,0.197,1,"Not Significant"
"SNAP23",0.398747994129855,-0.415037499278844,0.347,0.378,1,"Not Significant"
"RUBCN",0.533497970112783,-0.415037499278844,0.259,0.269,1,"Not Significant"
"TKT",0.555810824327218,-0.415037499278844,0.202,0.212,1,"Not Significant"
"RPL15",0.00100619039736486,0.415037499278844,0.461,0.295,1,"Not Significant"
"XPO7",0.0509414101298017,0.415037499278844,0.508,0.415,1,"Not Significant"
"UCP2",0.0147871045704283,0.415037499278843,0.202,0.104,1,"Not Significant"
"AC107223.1",0.0390428693357097,0.415037499278843,0.104,0.047,1,"Not Significant"
"DNAJB11",0.0518133767274328,0.415037499278843,0.197,0.119,1,"Not Significant"
"IMPACT",0.0631062800970215,0.415037499278843,0.119,0.062,1,"Not Significant"
"LZIC",0.188777477869039,0.415037499278843,0.119,0.078,1,"Not Significant"
"MRPL42",0.190128712702872,0.415037499278843,0.166,0.119,1,"Not Significant"
"NOP56",0.190501762317683,0.415037499278843,0.124,0.083,1,"Not Significant"
"NCAPD2",0.212376837114774,0.415037499278843,0.166,0.119,1,"Not Significant"
"DHTKD1",0.308013941739975,0.415037499278843,0.114,0.083,1,"Not Significant"
"LNX2",0.416951151380958,-0.415037499278843,0.135,0.161,1,"Not Significant"
"SEC16A",0.430586164938951,-0.415037499278843,0.187,0.212,1,"Not Significant"
"LINC01301",0.474164661249302,0.415037499278843,0.104,0.083,1,"Not Significant"
"CCDC137",0.474164661249302,0.415037499278843,0.104,0.083,1,"Not Significant"
"PPP1R3B",0.594791681042085,0.415037499278843,0.104,0.088,1,"Not Significant"
"TASOR2",0.017032318262481,-0.413075982945558,0.513,0.611,1,"Not Significant"
"RPS4X",0.976254256822112,-0.412823078213402,0.378,0.347,1,"Not Significant"
"GATAD2B",0.107046880813888,-0.412693558810545,0.472,0.523,1,"Not Significant"
"PSMD14",0.0479735118504977,0.411630897835595,0.409,0.316,1,"Not Significant"
"CLASP1",0.00249619000679713,0.411581940642625,0.679,0.549,1,"Not Significant"
"CMIP",0.0887639159678855,0.41046476948902,0.549,0.482,1,"Not Significant"
"RNF169",0.0807142473850787,0.41008828330711,0.326,0.244,1,"Not Significant"
"CFDP1",0.0467453688978001,0.40976255723817,0.482,0.404,1,"Not Significant"
"CCDC93",0.0834935690550619,0.409644240508625,0.321,0.238,1,"Not Significant"
"EGLN1",0.0217915900262816,0.409390936137702,0.311,0.197,1,"Not Significant"
"IARS",0.0135922161463518,0.408805545567329,0.28,0.166,1,"Not Significant"
"COPG2",0.0261617003514711,0.408805545567329,0.28,0.176,1,"Not Significant"
"KIAA0100",0.835568320176792,-0.408805545567329,0.249,0.244,1,"Not Significant"
"ELMSAN1",0.11285736524666,0.408464845355358,0.29,0.218,1,"Not Significant"
"EDEM1",0.144322123774642,-0.408084738637077,0.192,0.254,1,"Not Significant"
"CCDC57",0.488278011225405,-0.408084738637077,0.207,0.233,1,"Not Significant"
"CMSS1",0.21242016365044,0.407424315168969,0.311,0.259,1,"Not Significant"
"PCM1",0.0156826947823402,0.407375797570777,0.694,0.632,1,"Not Significant"
"DHX8",0.145757912599234,-0.406625259462644,0.145,0.202,1,"Not Significant"
"PCID2",0.271761731026866,-0.405992359675837,0.161,0.202,1,"Not Significant"
"AL442636.1",0.4231891244941,-0.405992359675837,0.114,0.14,1,"Not Significant"
"AKNAD1",0.510675993762338,-0.405992359675837,0.15,0.171,1,"Not Significant"
"FOXK2",0.0404030262908009,0.405759685690833,0.435,0.342,1,"Not Significant"
"ATP6V0D1",0.0121281604834377,0.405256478486258,0.218,0.114,1,"Not Significant"
"NDUFB8",0.0207793612172157,0.404390255079335,0.187,0.098,1,"Not Significant"
"DHRS7B",0.165246401305687,0.404390255079335,0.176,0.124,1,"Not Significant"
"TRAM1",0.00256357104313457,0.404066381457841,0.425,0.275,1,"Not Significant"
"SAP130",0.352805409261293,-0.403896941673644,0.244,0.28,1,"Not Significant"
"PEX14",0.183154287916082,0.40372218605101,0.389,0.332,1,"Not Significant"
"MAML1",0.0225062400937218,0.403355694231208,0.176,0.093,1,"Not Significant"
"DHFR",0.0421236490652809,0.403355694231208,0.145,0.078,1,"Not Significant"
"RAB35",0.0503948481195359,0.403355694231208,0.181,0.109,1,"Not Significant"
"DYRK2",0.204110350310192,-0.403355694231208,0.124,0.171,1,"Not Significant"
"VAMP2",0.209833485089731,0.403355694231208,0.166,0.119,1,"Not Significant"
"ZNF567",0.367622166833922,-0.403355694231208,0.114,0.145,1,"Not Significant"
"USP10",0.712224669482197,-0.403064857612768,0.415,0.409,1,"Not Significant"
"FBXO34",0.00801150518914124,0.402759169500407,0.404,0.275,1,"Not Significant"
"YTHDF2",0.652902346007234,-0.402759169500407,0.238,0.249,1,"Not Significant"
"BUB3",0.102966180325523,0.402098443571346,0.161,0.104,1,"Not Significant"
"AC007384.1",0.250692002471003,-0.402098443571346,0.119,0.161,1,"Not Significant"
"NCOR1",0.00850293583409106,0.401448434530889,0.741,0.674,1,"Not Significant"
"PDCD6",0.20485354287831,0.401362562381768,0.254,0.202,1,"Not Significant"
"NSD1",0.0133319724913659,0.401362562381767,0.689,0.606,1,"Not Significant"
"SYN3",0.639109045865578,0.401362562381767,0.207,0.223,1,"Not Significant"
"OSBPL10",0.017691312835937,0.401275598034359,0.378,0.606,1,"Not Significant"
"WNK1",0.00232853546583778,0.400879436282184,0.756,0.663,1,"Not Significant"
"EIF4G2",0.129792263890646,-0.400783515598602,0.482,0.544,1,"Not Significant"
"CHMP5",0.0455120894647514,0.400537929583729,0.145,0.078,1,"Not Significant"
"ZNF791",0.217126378266723,0.400537929583729,0.135,0.093,1,"Not Significant"
"CIAO2A",0.340975721524095,0.400537929583729,0.135,0.104,1,"Not Significant"
"MRPS16",0.85614648700937,-0.400537929583729,0.119,0.109,1,"Not Significant"
"SPCS1",0.987741301966166,-0.400537929583729,0.109,0.104,1,"Not Significant"
"RPS10",0.130338266817467,0.399607458709238,0.166,0.109,1,"Not Significant"
"RRBP1",0.0041975502208706,-0.399464695358383,0.699,0.824,1,"Not Significant"
"MAP4K3",0.0116682116854575,-0.39940684756508,0.751,0.834,1,"Not Significant"
"LDAH",0.213883963413225,-0.398989558046974,0.316,0.373,1,"Not Significant"
"SCYL1",0.106769250779255,0.398549376490275,0.13,0.078,1,"Not Significant"
"SNRNP35",0.145072202851983,0.398549376490275,0.13,0.083,1,"Not Significant"
"L3MBTL1",0.22046224476426,0.398549376490275,0.14,0.098,1,"Not Significant"
"CALCOCO1",0.271682765612973,0.398549376490275,0.13,0.093,1,"Not Significant"
"PRPF39",0.275929472979664,0.398549376490275,0.212,0.171,1,"Not Significant"
"NAA40",0.407832444426561,0.398549376490275,0.114,0.088,1,"Not Significant"
"HMGN4",0.691900202304777,-0.398549376490275,0.098,0.109,1,"Not Significant"
"SHB",0.873019997636923,-0.398549376490275,0.176,0.161,1,"Not Significant"
"SINHCAF",0.366551897119197,0.398549376490275,0.244,0.207,1,"Not Significant"
"PNPLA8",0.624437635883038,-0.398549376490275,0.259,0.264,1,"Not Significant"
"PACS1",0.138568224185479,0.398031073973154,0.565,0.518,1,"Not Significant"
"SEC24D",0.00477784639439217,-0.39745318690719,0.534,0.679,1,"Not Significant"
"DCAKD",0.900739438967874,-0.397335497545385,0.176,0.176,1,"Not Significant"
"SLC25A16",0.115638603698015,-0.397335497545385,0.264,0.332,1,"Not Significant"
"NAA15",0.0400081645415019,0.397070952749395,0.425,0.316,1,"Not Significant"
"RUFY2",0.0309570772046296,0.396890152568584,0.337,0.228,1,"Not Significant"
"RICTOR",0.000383238854887104,-0.396227649504086,0.705,0.865,1,"Not Significant"
"MNAT1",0.00108078793789521,-0.396227649504085,0.482,0.674,1,"Not Significant"
"AC118549.1",0.0433509396628322,0.395928676331139,0.622,0.591,1,"Not Significant"
"ARF3",0.220417837266062,0.395928676331139,0.104,0.067,1,"Not Significant"
"SHISA5",0.224181883364327,0.395928676331139,0.109,0.073,1,"Not Significant"
"WDR83OS",0.29275911345552,0.395928676331139,0.104,0.073,1,"Not Significant"
"TMEM243",0.307659795428225,0.395928676331139,0.109,0.078,1,"Not Significant"
"PDE12",0.385775059139658,0.395928676331139,0.109,0.083,1,"Not Significant"
"TM2D3",0.4856800967236,-0.395928676331139,0.093,0.114,1,"Not Significant"
"LIG3",0.487850656304182,-0.395928676331139,0.088,0.109,1,"Not Significant"
"ADAM10",0.192090767959992,-0.395789614685565,0.803,0.813,1,"Not Significant"
"SAMD8",0.029424569465847,0.394859617341214,0.269,0.171,1,"Not Significant"
"MIF",0.772290650345704,-0.394859617341214,0.166,0.171,1,"Not Significant"
"FBXO38",0.0108633248853848,0.394278939112046,0.363,0.228,1,"Not Significant"
"RAN",0.0758322792003193,0.394278939112046,0.181,0.114,1,"Not Significant"
"VGLL1",0.570325495531535,-0.394278939112046,0.109,0.124,1,"Not Significant"
"PCNX4",0.023793160169819,0.393342428179525,0.534,0.425,1,"Not Significant"
"ZNRF2",0.187885828571097,0.393233128960496,0.43,0.389,1,"Not Significant"
"LAMC1",0.353852944858941,0.392317422778761,0.42,0.399,1,"Not Significant"
"CCDC91",0.0449845090094673,0.39231742277876,0.679,0.658,1,"Not Significant"
"PRIMPOL",0.0504476075318399,0.39231742277876,0.176,0.104,1,"Not Significant"
"CHCHD1",0.156741402834306,0.39231742277876,0.104,0.062,1,"Not Significant"
"OGFOD1",0.156741402834306,0.39231742277876,0.104,0.062,1,"Not Significant"
"SUPT7L",0.290739290525882,0.39231742277876,0.104,0.073,1,"Not Significant"
"LENG8",0.0974337040855002,0.39231742277876,0.249,0.176,1,"Not Significant"
"B4GALT1",0.0280499313663896,-0.391424942056893,0.461,0.565,1,"Not Significant"
"FAM193B",0.167620236293782,0.390789953032167,0.233,0.176,1,"Not Significant"
"RTN3",0.0512429305999001,0.390789953032166,0.363,0.269,1,"Not Significant"
"PPARD",0.039388137202701,-0.390640844971377,0.487,0.57,1,"Not Significant"
"ACSL3",0.0385104809216508,0.390459476558178,0.326,0.223,1,"Not Significant"
"ECPAS",0.0159879132116896,-0.390315069867613,0.57,0.679,1,"Not Significant"
"ATP5MPL",0.0559451649930435,0.389946518316013,0.15,0.083,1,"Not Significant"
"INO80",0.184153897589981,0.389946518316013,0.482,0.43,1,"Not Significant"
"INPPL1",0.205966193050734,0.389946518316013,0.161,0.114,1,"Not Significant"
"ATP5MC3",0.371711828087178,-0.389946518316013,0.119,0.088,1,"Not Significant"
"ZNF438",0.296266781753515,0.389411691603349,0.264,0.223,1,"Not Significant"
"RANBP10",0.464722220089815,-0.389042290745899,0.171,0.197,1,"Not Significant"
"MME",0.393640070285014,0.388452713687883,0.285,0.342,1,"Not Significant"
"RREB1",0.272376822824159,0.388373834790056,0.699,0.751,1,"Not Significant"
"SNX25",0.622281996585134,-0.388270589716058,0.244,0.212,1,"Not Significant"
"TMED10",0.639521433800717,-0.387023123109247,0.259,0.28,1,"Not Significant"
"DARS",0.0474120295297721,0.387023123109247,0.472,0.378,1,"Not Significant"
"EED",0.0795381538235232,0.387023123109247,0.192,0.124,1,"Not Significant"
"AC053527.2",0.956949703597594,-0.387023123109247,0.155,0.15,1,"Not Significant"
"PRDX5",0.0278090162428582,0.387023123109247,0.145,0.073,1,"Not Significant"
"COPS5",0.17652371155188,0.387023123109247,0.14,0.093,1,"Not Significant"
"TFAM",0.214452398184959,0.387023123109247,0.13,0.088,1,"Not Significant"
"CNOT11",0.507345798066745,0.387023123109247,0.124,0.104,1,"Not Significant"
"TADA1",0.587294460504969,-0.387023123109247,0.119,0.135,1,"Not Significant"
"MT-ATP6",0.682912305372205,-0.386987982137101,0.705,0.694,1,"Not Significant"
"RFC1",0.0530914109731044,0.38565369249775,0.285,0.192,1,"Not Significant"
"SMC3",0.191984939028159,0.38565369249775,0.238,0.187,1,"Not Significant"
"C2CD3",0.12349619164834,-0.384663850235325,0.311,0.383,1,"Not Significant"
"TBPL1",0.691353246368548,-0.384663850235325,0.13,0.14,1,"Not Significant"
"TTC7A",0.024747308979021,0.38414349133306,0.316,0.212,1,"Not Significant"
"KHDRBS1",0.00592049597209781,0.384010603658219,0.554,0.425,1,"Not Significant"
"CCDC6",0.0628572912313175,0.383328639551506,0.28,0.192,1,"Not Significant"
"PCYOX1",0.0541983217578592,0.383328639551506,0.13,0.067,1,"Not Significant"
"FAM49A",0.184408849860171,-0.383328639551506,0.415,0.456,1,"Not Significant"
"EMC3",0.337676855268765,0.383328639551506,0.13,0.098,1,"Not Significant"
"ARMC1",0.337676855268765,-0.383328639551506,0.098,0.13,1,"Not Significant"
"GNPTG",0.915216079839984,-0.383328639551506,0.109,0.109,1,"Not Significant"
"MBD5",0.00134269751632638,0.383160483476849,0.886,0.86,1,"Not Significant"
"SRPK2",0.00227506843382211,0.382918724776511,0.798,0.694,1,"Not Significant"
"BNIP2",0.0357484209072788,0.382719779006116,0.363,0.254,1,"Not Significant"
"MPRIP",0.367115778462361,-0.382719779006116,0.269,0.306,1,"Not Significant"
