"from","to","z","observed","expected","sd_null","week","k","scope","density_bin","obs_minus_exp","obs_over_exp","log2_obs_over_exp","p_adj","significant"
"EVT3","vCTBp",-0.773284245402737,1,2.37,1.77166418089017,9,8,"global",NA,-1.37,0.421940928092008,-1.24488705631308,0.794241537275036,FALSE
"Fibroblast1","vCTBp",-0.901721746215392,10,13.48,3.85928365785139,9,8,"global",NA,-3.48,0.741839762556243,-0.430820494682044,0.749031032356143,FALSE
"Fibroblast2","vCTBp",-1.75487864408788,24,33.045,5.15420255908715,9,8,"global",NA,-9.045,0.726282342238575,-0.461397587983406,0.377825075887175,FALSE
"Hofbauer cells","vCTBp",-0.248667687935474,8,8.72,2.89543046677687,9,8,"global",NA,-0.720000000000001,0.91743119255534,-0.124328133595111,0.933599092536437,FALSE
"maternal macrophages","vCTBp",-0.959324332138121,0,0.93,0.969432305514353,9,8,"global",NA,-0.93,0,-29.8973528539863,0.726127074088745,FALSE
"STB","vCTBp",-1.37900861189655,17,23.45,4.67727318232649,9,8,"global",NA,-6.45,0.724946695065034,-0.464053174449126,0.547376906074987,FALSE
"unknown2","vCTBp",0.510113628434885,1,0.615,0.754733804448886,9,8,"global",NA,0.385,1.62601625751867,0.701341682976897,0.867597806939317,FALSE
"unknown3","vCTBp",-0.719449973079532,5,6.86,2.58530831729552,9,8,"global",NA,-1.86,0.728862973654685,-0.456280479741653,0.807153982046543,FALSE
"vCTB2","vCTBp",0.651616432586884,61,56.01,7.65787931335363,9,8,"global",NA,4.99,1.08909123368882,0.123124815689173,0.827778228860977,FALSE
"vCTBp","vCTBp",0.0901078215323921,1,0.905,1.05429249419532,9,8,"global",NA,0.095,1.10497237446964,0.14401030240302,0.974417459165919,FALSE
"Endothelial_cells","Endothelial_cells",0.386006224899925,4,3.18,2.12431807240048,9,8,"density_stratified",1,0.82,1.25786163482457,0.330973235183634,0.899598293553596,FALSE
"EVT2","Endothelial_cells",0.648708809447994,15,12.61,3.68424162666299,9,8,"density_stratified",1,2.39,1.18953211727284,0.25039422615344,0.828564075893288,FALSE
"EVT3","Endothelial_cells",-0.628324322181228,0,0.56,0.891259465219548,9,8,"density_stratified",1,-0.56,0,-29.8973528539863,0.835743784690077,FALSE
"Fibroblast1","Endothelial_cells",0.0478528971709489,14,13.79,4.38844902539438,9,8,"density_stratified",1,0.210000000000001,1.01522842632232,0.0218043716347844,0.984351679955935,FALSE
"Fibroblast2","Endothelial_cells",1.91428440229851,76,60.49,8.1022443579766,9,8,"density_stratified",1,15.51,1.25640601750279,0.329302758993416,0.313482526599254,FALSE
"Hofbauer cells","Endothelial_cells",1.47433839343211,22,16.28,3.87970633065458,9,8,"density_stratified",1,5.72,1.35135135126834,0.434402825124752,0.507010320607766,FALSE
"maternal macrophages","Endothelial_cells",-0.138127582643429,1,1.15,1.08595254467814,9,8,"density_stratified",1,-0.15,0.869565216635161,-0.201633860765069,0.961980214608579,FALSE
"STB","Endothelial_cells",-0.716821875812223,4,5.99,2.77614295326622,9,8,"density_stratified",1,-1.99,0.66777963260972,-0.582556001094476,0.807459561174626,FALSE
"unknown2","Endothelial_cells",-0.864592099958801,0,0.88,1.01782100388997,9,8,"density_stratified",1,-0.88,0,-29.8973528539863,0.764364028327439,FALSE
"unknown3","Endothelial_cells",0.893999932812861,10,7.3,3.02013445416129,9,8,"density_stratified",1,2.7,1.36986301351098,0.454031631750246,0.750382507381284,FALSE
"vCTB2","Endothelial_cells",0.911803045088046,58,51.23,7.42484907849202,9,8,"density_stratified",1,6.77,1.13214913134624,0.17906400969387,0.746323408298247,FALSE
"vCTBp","Endothelial_cells",0.754034849616433,2,1.09,1.20684077096552,9,8,"density_stratified",1,0.91,1.83486238363774,0.875671864460494,0.79742283493809,FALSE
"Endothelial_cells","EVT2",-0.064463488134724,13,13.24,3.72303775175731,9,8,"density_stratified",1,-0.24,0.981873111708318,-0.0263914975310364,0.981957673264131,FALSE
"EVT2","EVT2",-1.01399102739342,39,45.72,6.62727757686428,9,8,"density_stratified",1,-6.72,0.853018372684755,-0.229351277917778,0.705599771333327,FALSE
"EVT3","EVT2",0.302231123639706,2,1.59,1.35657769047815,9,8,"density_stratified",1,0.41,1.25786163442902,0.330973234729956,0.919274161574728,FALSE
"Fibroblast1","EVT2",-1.65466260617136,42,53.24,6.7929256130064,9,8,"density_stratified",1,-11.24,0.788880540931839,-0.342121241556717,0.420601476478772,FALSE
"Fibroblast2","EVT2",-2.33718795122044,198,233.86,15.3432247410558,9,8,"density_stratified",1,-35.86,0.846660395104564,-0.240144688616254,0.172080465822663,FALSE
"Hofbauer cells","EVT2",3.846522623583,94,59.6,8.94314251143288,9,8,"density_stratified",1,34.4,1.57718120802723,0.657348426993362,0.00410847167568497,TRUE
"maternal macrophages","EVT2",-0.507935699438985,3,4.19,2.3428162281297,9,8,"density_stratified",1,-1.19,0.71599045328974,-0.481987741532826,0.868232066135747,FALSE
"STB","EVT2",0.690250031170892,26,22.59,4.94023881972922,9,8,"density_stratified",1,3.41,1.15095174851036,0.202827353712348,0.818081749683285,FALSE
"unknown2","EVT2",-1.28395952894701,1,3.37,1.84585257189509,9,8,"density_stratified",1,-2.37,0.296735904956458,-1.75274858697335,0.596407880138404,FALSE
"unknown3","EVT2",-1.11054503179776,21,26.68,5.11460574425751,9,8,"density_stratified",1,-5.68,0.78710644674711,-0.345369336852264,0.664206900443222,FALSE
"vCTB2","EVT2",-4.23938571502131,132,190.44,13.785016019819,9,8,"density_stratified",1,-58.44,0.693131695018415,-0.52879860234932,0.00109610421528897,TRUE
"vCTBp","EVT2",2.81085317786185,9,3.92,1.80728045036254,9,8,"density_stratified",1,5.08,2.29591836676125,1.19907134736217,0.0682760888878843,FALSE
"Endothelial_cells","EVT3",-0.590425414474788,0,0.43,0.728288432150368,9,8,"density_stratified",1,-0.43,0,-29.8973528539863,0.849528097268035,FALSE
"EVT2","EVT3",-1.30430727573637,0,1.72,1.31870766244452,9,8,"density_stratified",1,-1.72,0,-29.8973528539863,0.584387545366652,FALSE
"EVT3","EVT3",-0.293405787077008,0,0.08,0.272659924344291,9,8,"density_stratified",1,-0.08,0,-29.8973528539863,0.919274161574728,FALSE
"Fibroblast1","EVT3",0.54734963474073,3,2.15,1.55293791299464,9,8,"density_stratified",1,0.85,1.3953488365603,0.480625841269331,0.860206894478159,FALSE
"Fibroblast2","EVT3",0.618718031479005,10,8.11,3.054703278751,9,8,"density_stratified",1,1.89,1.233045622536,0.302226181436949,0.840576437677092,FALSE
"Hofbauer cells","EVT3",0.483901775546055,3,2.19,1.6738934231065,9,8,"density_stratified",1,0.81,1.36986301307312,0.45403163128911,0.875510077579747,FALSE
"maternal macrophages","EVT3",5.09999998609091,2,0.13,0.366666666666667,9,8,"density_stratified",1,1.87,15.3846152662722,3.94341646062975,3.97960691652684e-05,TRUE
"STB","EVT3",-0.954835921021276,0,1.11,1.16250339415166,9,8,"density_stratified",1,-1.11,0,-29.8973528539863,0.727160889931949,FALSE
"unknown2","EVT3",-0.280525931656591,0,0.09,0.320825954263823,9,8,"density_stratified",1,-0.09,0,-29.8973528539863,0.925736818695566,FALSE
"unknown3","EVT3",2.14209303759213,3,0.97,0.947671255278331,9,8,"density_stratified",1,2.03,3.0927835019662,1.62890584728791,0.233347805072018,FALSE
"vCTB2","EVT3",-1.62400280200552,3,7.1,2.52462618495043,9,8,"density_stratified",1,-4.1,0.422535211208094,-1.24285652068498,0.434497545573357,FALSE
"vCTBp","EVT3",-0.393075908502942,0,0.18,0.45792681696639,9,8,"density_stratified",1,-0.18,0,-29.8973528539863,0.896564284295214,FALSE
"Endothelial_cells","Fibroblast1",-2.35237846988602,6,15.25,3.93219038350398,9,8,"density_stratified",1,-9.25,0.39344262292502,-1.34577483326948,0.167515692261211,FALSE
"EVT2","Fibroblast1",0.803548750838476,60,54.54,6.79485842458112,9,8,"density_stratified",1,5.46,1.10011001098093,0.137647801752938,0.786999471315445,FALSE
"EVT3","Fibroblast1",2.91633944024493,6,1.84,1.42644574896751,9,8,"density_stratified",1,4.16,3.26086956344518,1.70525673409722,0.0546365370601809,FALSE
"Fibroblast1","Fibroblast1",0.34039046168633,63,60.03,8.72527386621211,9,8,"density_stratified",1,2.97,1.04947526235133,0.0696681619983932,0.91057368875096,FALSE
"Fibroblast2","Fibroblast1",-0.99896964318076,251,263.12,12.1325008039388,9,8,"density_stratified",1,-12.12,0.95393736697722,-0.0680335476030304,0.710679940119603,FALSE
"Hofbauer cells","Fibroblast1",-1.02518530196213,57,66.19,8.9642330819471,9,8,"density_stratified",1,-9.19,0.861157274499756,-0.215651349875518,0.699843950063769,FALSE
"maternal macrophages","Fibroblast1",2.94196267901122,12,4.92,2.40655670024937,9,8,"density_stratified",1,7.08,2.43902438974817,1.28630418545492,0.0511574658750595,FALSE
"STB","Fibroblast1",-1.47528678549502,18,25.23,4.90074205883892,9,8,"density_stratified",1,-7.23,0.713436385227371,-0.487143297794268,0.507010320607766,FALSE
"unknown2","Fibroblast1",-0.750037601480127,2,3.71,2.27988569623102,9,8,"density_stratified",1,-1.71,0.539083557806177,-0.891419184558746,0.799038203043267,FALSE
"unknown3","Fibroblast1",-0.95449123109623,24,29.75,6.02415172787041,9,8,"density_stratified",1,-5.75,0.806722689048514,-0.309855260846941,0.727257343302601,FALSE
"vCTB2","Fibroblast1",1.09133608369576,233,215.4,16.1270210541441,9,8,"density_stratified",1,17.6,1.08170844939145,0.113311706324457,0.673267329085746,FALSE
"vCTBp","Fibroblast1",1.26899474772877,7,4.23,2.18283015251931,9,8,"density_stratified",1,2.77,1.65484633530618,0.726697259243116,0.600816477673895,FALSE
"Endothelial_cells","Fibroblast2",-0.376290180720143,59,61.39,6.35148117617561,9,8,"density_stratified",1,-2.39,0.961068577928636,-0.0572887138881352,0.901758019833316,FALSE
"EVT2","Fibroblast2",-1.16990403861259,219,233.64,12.5138468760155,9,8,"density_stratified",1,-14.64,0.937339496657519,-0.0933564185325892,0.641182593293987,FALSE
"EVT3","Fibroblast2",-0.262261240860047,8,8.72,2.7453542024609,9,8,"density_stratified",1,-0.720000000000001,0.91743119255534,-0.124328133595111,0.931426628640422,FALSE
"Fibroblast1","Fibroblast2",3.13942974748459,302,261.79,12.8080585428223,9,8,"density_stratified",1,40.21,1.1535963940519,0.20613856132723,0.032941655217371,TRUE
"Fibroblast2","Fibroblast2",3.62291321486998,1231,1134.95,26.511813642719,9,8,"density_stratified",1,96.05,1.0846292788219,0.11720202188258,0.00848855613625902,TRUE
"Hofbauer cells","Fibroblast2",1.69013624343303,314,290.25,14.0521215911378,9,8,"density_stratified",1,23.75,1.08182601205484,0.113468493354664,0.406374569952549,FALSE
"maternal macrophages","Fibroblast2",-1.68761237100174,13,20.2,4.26638256629902,9,8,"density_stratified",1,-7.2,0.643564356403784,-0.635843667553035,0.407375588472234,FALSE
"STB","Fibroblast2",1.27865157327533,122,110.24,9.19718885466004,9,8,"density_stratified",1,11.76,1.10667634251536,0.146233355923862,0.597867211656127,FALSE
"unknown2","Fibroblast2",-0.226335773982894,16,16.88,3.88802876491001,9,8,"density_stratified",1,-0.879999999999999,0.947867298522046,-0.0772429974958848,0.939553951074522,FALSE
"unknown3","Fibroblast2",1.76167034392371,151,132.64,10.4219271565563,9,8,"density_stratified",1,18.36,1.13841978286235,0.187032638860456,0.374070980569954,FALSE
"vCTB2","Fibroblast2",1.12478000831314,954,923.34,27.2586637140332,9,8,"density_stratified",1,30.66,1.033205536421,0.0471272806517962,0.65863244614145,FALSE
"vCTBp","Fibroblast2",-1.99809617442683,12,20.01,4.00881604225064,9,8,"density_stratified",1,-8.01,0.599700149895067,-0.737686759076265,0.280896924522815,FALSE
"Endothelial_cells","Hofbauer cells",0.0204569470919866,16,15.91,4.3994834407524,9,8,"density_stratified",1,0.0899999999999999,1.0056568195471,0.00813807078757858,0.992146679851261,FALSE
"EVT2","Hofbauer cells",0.398806653109479,62,58.74,8.1743871978642,9,8,"density_stratified",1,3.26,1.05549880828983,0.0779249511790252,0.894599523776363,FALSE
"EVT3","Hofbauer cells",-0.61940486140504,1,1.87,1.40457405743816,9,8,"density_stratified",1,-0.87,0.534759358002802,-0.903038268186567,0.840576437677092,FALSE
"Fibroblast1","Hofbauer cells",-1.01595097284079,60,68.46,8.32717348094887,9,8,"density_stratified",1,-8.45999999999999,0.876424189294823,-0.190298790001553,0.70448502224419,FALSE
"Fibroblast2","Hofbauer cells",1.48566425750775,314,289.07,16.7803727339684,9,8,"density_stratified",1,24.93,1.08624208668805,0.119345668321802,0.50198657991773,FALSE
"Hofbauer cells","Hofbauer cells",-1.05288820766355,66,75.15,8.69038130767156,9,8,"density_stratified",1,-9.15000000000001,0.878243512962365,-0.187307078047042,0.688039292486892,FALSE
"maternal macrophages","Hofbauer cells",-2.06017382329029,0,4.96,2.40756383848147,9,8,"density_stratified",1,-4.96,0,-29.8973528539863,0.260876271224559,FALSE
"STB","Hofbauer cells",0.70209424072742,32,27.53,6.36666666666667,9,8,"density_stratified",1,4.47,1.16236832542091,0.217067296367928,0.81362622738971,FALSE
"unknown2","Hofbauer cells",-0.626152848553825,3,4.58,2.52334554258285,9,8,"density_stratified",1,-1.58,0.655021833918118,-0.610385095713548,0.837318223697439,FALSE
"unknown3","Hofbauer cells",1.8403648878491,44,33.7,5.59671620892397,9,8,"density_stratified",1,10.3,1.3056379821571,0.384754933404964,0.345401296509147,FALSE
"vCTB2","Hofbauer cells",3.06394943190247,285,236.8,15.7313301241423,9,8,"density_stratified",1,48.2,1.20354729729221,0.267292839503127,0.0401465066481965,TRUE
"vCTBp","Hofbauer cells",-0.0484001983619451,5,5.12,2.47932868072604,9,8,"density_stratified",1,-0.12,0.976562499809265,-0.0342157141423697,0.984351679955935,FALSE
"Endothelial_cells","maternal macrophages",0.146800619853789,1,0.86,0.953674446283924,9,8,"density_stratified",1,0.14,1.16279069632234,0.217591434635792,0.96097768046461,FALSE
"EVT2","maternal macrophages",-1.09182752375704,2,4.42,2.21646729565931,9,8,"density_stratified",1,-2.42,0.452488687680432,-1.14404636675475,0.673267329085746,FALSE
"EVT3","maternal macrophages",-0.31290907182639,0,0.09,0.287623491264661,9,8,"density_stratified",1,-0.09,0,-29.8973528539863,0.916922878056433,FALSE
"Fibroblast1","maternal macrophages",-0.151651746361163,4,4.37,2.43980045549349,9,8,"density_stratified",1,-0.37,0.915331807570862,-0.127633278479866,0.959444261441244,FALSE
"Fibroblast2","maternal macrophages",2.34091065862593,31,19.98,4.70756966185442,9,8,"density_stratified",1,11.02,1.5515515514739,0.633711633226815,0.170912469630717,FALSE
"Hofbauer cells","maternal macrophages",-1.77841633196453,1,5.07,2.28855298113781,9,8,"density_stratified",1,-4.07,0.197238658738217,-2.34198574019871,0.367146330089813,FALSE
"maternal macrophages","maternal macrophages",-0.563344851724519,0,0.47,0.834302466771258,9,8,"density_stratified",1,-0.47,0,-29.8973528539863,0.858960101830291,FALSE
"STB","maternal macrophages",-1.10261345036758,0,1.76,1.59620762680761,9,8,"density_stratified",1,-1.76,0,-29.8973528539863,0.668533680130968,FALSE
"unknown2","maternal macrophages",-0.551919725843142,0,0.4,0.724743075339479,9,8,"density_stratified",1,-0.4,0,-29.8973528539863,0.860206894478159,FALSE
"unknown3","maternal macrophages",-0.129796941337464,2,2.26,2.0031288656812,9,8,"density_stratified",1,-0.26,0.884955751820816,-0.176322771648578,0.965144135648819,FALSE
"vCTB2","maternal macrophages",1.35852251922955,22,16.34,4.16629089214613,9,8,"density_stratified",1,5.66,1.34638922880377,0.429095541249575,0.558866377148405,FALSE
"vCTBp","maternal macrophages",-0.556648950899098,0,0.42,0.754515029202818,9,8,"density_stratified",1,-0.42,0,-29.8973528539863,0.860206894478159,FALSE
"Endothelial_cells","STB",-0.57804016326234,5,6.33,2.30087818105184,9,8,"density_stratified",1,-1.33,0.789889415357047,-0.340277403167716,0.85427316846071,FALSE
"EVT2","STB",-1.09692344897098,17,23,5.46984386607076,9,8,"density_stratified",1,-6,0.739130434750473,-0.436099112917518,0.671459311810296,FALSE
"EVT3","STB",0.23446696770891,1,0.78,0.938298481510037,9,8,"density_stratified",1,0.22,1.28205128040763,0.358453970188169,0.937639424437212,FALSE
"Fibroblast1","STB",-0.650469553435581,22,25.55,5.4575959483415,9,8,"density_stratified",1,-3.55,0.86105675143401,-0.215819765793934,0.828082178559722,FALSE
"Fibroblast2","STB",-1.05110426359331,97,108.69,11.1216369335097,9,8,"density_stratified",1,-11.69,0.892446407204964,-0.164162557609303,0.689100297202121,FALSE
"Hofbauer cells","STB",-0.698885225481396,25,29.11,5.88079394076492,9,8,"density_stratified",1,-4.11,0.858811404985956,-0.219586742943002,0.814050693384726,FALSE
"maternal macrophages","STB",0.768178704041777,3,1.9,1.43195846675281,9,8,"density_stratified",1,1.1,1.57894736759003,0.658963082319327,0.794892703324547,FALSE
"STB","STB",-0.121428125958479,11,11.48,3.95295567719379,9,8,"density_stratified",1,-0.48,0.958188153226639,-0.0616191168836872,0.968346741859303,FALSE
"unknown2","STB",-1.23922457757731,0,1.53,1.23464303923986,9,8,"density_stratified",1,-1.53,0,-29.8973528539863,0.612957324455569,FALSE
"unknown3","STB",-0.229675704722667,12,12.86,3.74440997496349,9,8,"density_stratified",1,-0.859999999999999,0.933125971933661,-0.0998562353981629,0.938791707271765,FALSE
"vCTB2","STB",1.20572147120767,99,87.84,9.25586900896459,9,8,"density_stratified",1,11.16,1.12704918031504,0.172550472112775,0.628665844126458,FALSE
"vCTBp","STB",0.723256825749567,3,1.9,1.52089819288844,9,8,"density_stratified",1,1.1,1.57894736759003,0.658963082319327,0.806287743707359,FALSE
"Endothelial_cells","unknown2",-0.0639791016683166,1,1.07,1.09410726488343,9,8,"density_stratified",1,-0.0700000000000001,0.934579438378898,-0.097610796431052,0.981987514428921,FALSE
"EVT2","unknown2",-1.13395858287468,1,3.26,1.9930181163555,9,8,"density_stratified",1,-2.26,0.306748466163574,-1.70487196019571,0.656615146184595,FALSE
"EVT3","unknown2",-0.349799299289739,0,0.11,0.31446603773522,9,8,"density_stratified",1,-0.11,0,-29.8973528539863,0.909820786104009,FALSE
"Fibroblast1","unknown2",-1.87271642786481,0,3.97,2.11991518793569,9,8,"density_stratified",1,-3.97,0,-29.8973528539863,0.330598062195729,FALSE
"Fibroblast2","unknown2",-2.53744883651144,5,16.66,4.59516654274419,9,8,"density_stratified",1,-11.66,0.300120048001193,-1.736388395983,0.121672735329916,FALSE
"Hofbauer cells","unknown2",0.49749371834706,6,4.8,2.41209075662211,9,8,"density_stratified",1,1.2,1.24999999973958,0.321928095740957,0.870743408327813,FALSE
"maternal macrophages","unknown2",3.79579592756675,2,0.18,0.479477830456206,9,8,"density_stratified",1,1.82,11.1111110493827,3.47393118044728,0.00489755641143496,TRUE
"STB","unknown2",-0.417525013005409,1,1.57,1.3651876697866,9,8,"density_stratified",1,-0.57,0.63694267475354,-0.650764557770785,0.891299886464054,FALSE
"unknown2","unknown2",-0.438894135088817,0,0.31,0.706320670013903,9,8,"density_stratified",1,-0.31,0,-29.8973528539863,0.886909477509246,FALSE
"unknown3","unknown2",-0.0450985252937295,2,2.07,1.5521571825018,9,8,"density_stratified",1,-0.0699999999999998,0.966183574412472,-0.0496307669283653,0.985296664994427,FALSE
"vCTB2","unknown2",-0.0613477706414961,13,13.22,3.58611238253935,9,8,"density_stratified",1,-0.220000000000001,0.983358547580684,-0.0242105522338948,0.982408662496279,FALSE
"vCTBp","unknown2",-0.521706029394297,0,0.29,0.555868598672293,9,8,"density_stratified",1,-0.29,0,-29.8973528539863,0.864085580993259,FALSE
