"from","to","z","observed","expected","sd_null","week","k","scope","density_bin","obs_minus_exp","obs_over_exp","log2_obs_over_exp","p_adj","significant"
"FIB1","STB",1.45638160350156,59,46.55,8.54858367381889,9,40,"density_stratified",4,12.45,1.26745435013389,0.34193378779768,0.950564520969266,FALSE
"FIB2","STB",1.29335098661613,143,121.35,16.7394622362726,9,40,"density_stratified",4,21.65,1.17840955911678,0.236841039727002,0.950564520969266,FALSE
"Hofbauer cells","STB",1.42030935564586,50,38.62,8.01233896921341,9,40,"density_stratified",4,11.38,1.29466597614462,0.372579931675781,0.950564520969266,FALSE
"STB","STB",2.00088942392534,112,85.99,12.9992190907645,9,40,"density_stratified",4,26.01,1.3024770321979,0.381257933437664,0.739482476299314,FALSE
"STB-progenitor","STB",1.2633924933045,37,28.47,6.75166272076364,9,40,"density_stratified",4,8.53,1.2996136283351,0.37808277872083,0.950564520969266,FALSE
"vCTB","STB",2.87592246372893,274,205.91,23.6758816887011,9,40,"density_stratified",4,68.09,1.3306784517443,0.412161998240932,0.277352541565649,FALSE
"Endothelial","STB-progenitor",-0.215958966945345,17,18.25,5.78813659587654,9,40,"density_stratified",4,-1.25,0.931506849264027,-0.102361716159954,0.973052344727076,FALSE
"Erythroblasts","STB-progenitor",-1.08944459274332,0,2.01,1.84497680037972,9,40,"density_stratified",4,-2.01,0,-29.8973528539863,0.950564520969266,FALSE
"EVT","STB-progenitor",0.040859236814178,4,3.9,2.44742701421288,9,40,"density_stratified",4,0.1,1.02564102537804,0.03652587706182,0.996027795494017,FALSE
"FIB1","STB-progenitor",-1.84989932269163,5,14.96,5.38407678513994,9,40,"density_stratified",4,-9.96,0.33422459890814,-1.58111017100544,0.797309585510257,FALSE
"FIB2","STB-progenitor",-0.465103263826511,35,40.19,11.1588122535103,9,40,"density_stratified",4,-5.19,0.870863398833768,-0.199481653718325,0.958376821148028,FALSE
"Hofbauer cells","STB-progenitor",-1.42835461392511,7,13.45,4.51568534570492,9,40,"density_stratified",4,-6.45,0.52044609661558,-0.942179342946886,0.950564520969266,FALSE
"STB","STB-progenitor",0.396132777635649,33,29.36,9.188838200488,9,40,"density_stratified",4,3.64,1.12397820159659,0.168614057524389,0.958376821148028,FALSE
"STB-progenitor","STB-progenitor",-0.75444048446719,7,9.99,3.9632019500613,9,40,"density_stratified",4,-2.99,0.70070070063056,-0.513129754045572,0.950564520969266,FALSE
"vCTB","STB-progenitor",0.532414583718044,76,67.63,15.7208315764321,9,40,"density_stratified",4,8.37,1.12376164422411,0.168336066057869,0.957033259980545,FALSE
"Endothelial","vCTB",1.84265319414839,149,125.32,12.8510346240717,9,40,"density_stratified",4,23.68,1.18895627193434,0.249695657067734,0.797909015425398,FALSE
"Erythroblasts","vCTB",0.217996531548265,15,14.18,3.76152773605232,9,40,"density_stratified",4,0.82,1.05782792658266,0.0811049694058134,0.973052344727076,FALSE
"EVT","vCTB",0.132163756052191,29,28.28,5.44778705883259,9,40,"density_stratified",4,0.719999999999999,1.02545968878976,0.0362707814487597,0.980098352160944,FALSE
"FIB1","vCTB",2.2508974192073,139,110.24,12.7771260264173,9,40,"density_stratified",4,28.76,1.26088534106258,0.334437090925046,0.628045330300103,FALSE
"FIB2","vCTB",1.66276142884672,329,291.83,22.3543794999611,9,40,"density_stratified",4,37.17,1.12736867353895,0.172959385918731,0.887130100303125,FALSE
"Hofbauer cells","vCTB",0.499457470639137,105,99.14,11.7327307007776,9,40,"density_stratified",4,5.86,1.05910833164153,0.0828501653181474,0.957033259980545,FALSE
"STB","vCTB",1.49623821991807,234,208.17,17.2632938088684,9,40,"density_stratified",4,25.83,1.1240812797179,0.16874635855614,0.945583510618763,FALSE
"STB-progenitor","vCTB",1.22651723042439,79,68.45,8.60159134912684,9,40,"density_stratified",4,10.55,1.15412710005619,0.20680211303552,0.950564520969266,FALSE
"vCTB","vCTB",0.524991512559831,520,501.3,35.6196234645676,9,40,"density_stratified",4,18.7,1.03730301216629,0.0528373905214083,0.957033259980545,FALSE
"Endothelial","Endothelial",-0.465494844761244,0,0.205,0.440391557160319,11,8,"global",NA,-0.205,0,-29.8973528539863,0.958376821148028,FALSE
"Erythroblasts","Endothelial",1.32091550268397,2,0.765,0.934957607939107,11,8,"global",NA,1.235,2.61437908154983,1.38646834574803,0.950564520969266,FALSE
"EVT-progenitor","Endothelial",-1.31674573971299,0,1.75,1.32903410727169,11,8,"global",NA,-1.75,0,-29.8973528539863,0.950564520969266,FALSE
"FIB1","Endothelial",-0.401461909234472,2,2.695,1.73117295467408,11,8,"global",NA,-0.695,0.742115027553946,-0.430285271569072,0.958376821148028,FALSE
"FIB2","Endothelial",-0.444835476511478,8,9.46,3.28211232387508,11,8,"global",NA,-1.46,0.845665961855638,-0.241840182011189,0.958376821148028,FALSE
"Hofbauer cells","Endothelial",1.38343393496184,13,8.65,3.14434964235322,11,8,"global",NA,4.35,1.50289017323666,0.587739586184891,0.950564520969266,FALSE
"STB","Endothelial",0,5,5,2.38082794601851,11,8,"global",NA,0,0.9999999998,1.15415612774481e-09,1,FALSE
"STB-progenitor","Endothelial",-0.228841474766418,0,0.05,0.218491861329745,11,8,"global",NA,-0.05,0,-29.8973528539863,0.972335455457416,FALSE
"vCTB","Endothelial",-0.484712279176997,3,3.945,1.94961019167871,11,8,"global",NA,-0.945,0.760456273571494,-0.395062797986136,0.957033259980545,FALSE
"Endothelial","Erythroblasts",-0.908749489507669,0,0.695,0.764787223669065,11,8,"global",NA,-0.695,0,-29.8973528539863,0.950564520969266,FALSE
"Erythroblasts","Erythroblasts",-1.42989128984963,0,2.355,1.64697835093307,11,8,"global",NA,-2.355,0,-29.8973528539863,0.950564520969266,FALSE
"EVT-progenitor","Erythroblasts",-1.25084222500361,3,6.385,2.70617663130088,11,8,"global",NA,-3.385,0.469851213708716,-1.08972411636226,0.950564520969266,FALSE
"FIB1","Erythroblasts",-0.768557422047763,7,9.365,3.07719362455713,11,8,"global",NA,-2.365,0.747463961479182,-0.419924070634649,0.950564520969266,FALSE
"FIB2","Erythroblasts",-0.217030433002625,32,33.205,5.552216724225,11,8,"global",NA,-1.205,0.963710284566671,-0.0533285919962178,0.973052344727076,FALSE
"Hofbauer cells","Erythroblasts",-0.651595276159446,26,29.475,5.33306505816054,11,8,"global",NA,-3.475,0.882103477493398,-0.180980188364738,0.951136289112769,FALSE
"STB","Erythroblasts",-0.765214987015884,14,17.39,4.43012755468212,11,8,"global",NA,-3.39,0.80506037948217,-0.312831103765186,0.950564520969266,FALSE
"STB-progenitor","Erythroblasts",-0.418030026562436,0,0.175,0.418630214248096,11,8,"global",NA,-0.175,0,-29.8973528539863,0.958376821148028,FALSE
"vCTB","Erythroblasts",0.215126177588802,14,13.185,3.78847432199853,11,8,"global",NA,0.815,1.0618126658277,0.0865292572170588,0.973052344727076,FALSE
"Endothelial","EVT-progenitor",0.277106417654706,2,1.67,1.19087822835665,11,8,"global",NA,0.33,1.19760478970203,0.260151897641434,0.966838643555523,FALSE
"Erythroblasts","EVT-progenitor",1.46268515539982,10,6.355,2.49199220015395,11,8,"global",NA,3.645,1.57356412249039,0.654035970346944,0.950564520969266,FALSE
"EVT-progenitor","EVT-progenitor",0.519751934644809,18,15.775,4.28088834532339,11,8,"global",NA,2.225,1.14104595872323,0.190356902520033,0.957033259980545,FALSE
"FIB1","EVT-progenitor",0.918357651804681,28,23.72,4.66049364392069,11,8,"global",NA,4.28,1.18043844851684,0.239322818447672,0.950564520969266,FALSE
"FIB2","EVT-progenitor",-0.297911519620074,83,85.505,8.40853687999949,11,8,"global",NA,-2.505,0.970703467622119,-0.0428974477338471,0.966838643555523,FALSE
"Hofbauer cells","EVT-progenitor",-0.302168792072407,75,77.405,7.95912768887641,11,8,"global",NA,-2.405,0.968929655694478,-0.0455361636347897,0.966838643555523,FALSE
"STB","EVT-progenitor",-0.117573401859901,44,44.735,6.25141391042034,11,8,"global",NA,-0.734999999999999,0.98356991168026,-0.0239004911966379,0.984592455978241,FALSE
"STB-progenitor","EVT-progenitor",0.745459231364887,1,0.51,0.657312940316511,11,8,"global",NA,0.49,1.96078430988082,0.97143084571019,0.950564520969266,FALSE
"vCTB","EVT-progenitor",-1.20004720335123,27,33.915,5.76227333348994,11,8,"global",NA,-6.915,0.796107916827477,-0.328964083764845,0.950564520969266,FALSE
"Endothelial","FIB1",-0.967583140937163,1,2.56,1.61226455177946,11,8,"global",NA,-1.56,0.390624999847412,-1.35614380709553,0.950564520969266,FALSE
"Erythroblasts","FIB1",-0.481230795510912,8,9.41,2.92998705126883,11,8,"global",NA,-1.41,0.85015940479807,-0.234194721410157,0.958351901023622,FALSE
"EVT-progenitor","FIB1",1.07089279408611,30,24.715,4.93513452337615,11,8,"global",NA,5.285,1.21383775030492,0.279575595373638,0.950564520969266,FALSE
"FIB1","FIB1",-0.77649507601635,31,35.665,6.00776507580233,11,8,"global",NA,-4.665,0.869199495279148,-0.202240756442472,0.950564520969266,FALSE
"FIB2","FIB1",0.999327934881829,138,126.255,11.7528987122626,11,8,"global",NA,11.745,1.09302601876288,0.128327745141616,0.950564520969266,FALSE
"Hofbauer cells","FIB1",1.64135889186299,126,109.635,9.97039713830284,11,8,"global",NA,16.365,1.14926802571123,0.200715295559049,0.901100407390745,FALSE
"STB","FIB1",0.48563842044196,69,64.715,8.8234369834552,11,8,"global",NA,4.285,1.06621339718665,0.0924962164219021,0.957033259980545,FALSE
"STB-progenitor","FIB1",1.50651979398871,2,0.73,0.843002530442026,11,8,"global",NA,1.27,2.73972602364421,1.454031629445,0.942129226716768,FALSE
"vCTB","FIB1",-1.28360264901718,41,50.695,7.55296041663641,11,8,"global",NA,-9.695,0.808758260167497,-0.306219551108946,0.950564520969266,FALSE
"Endothelial","FIB2",-0.592540933376051,8,9.44,2.43021185254315,11,8,"global",NA,-1.44,0.847457627028871,-0.238786858037564,0.953084748043287,FALSE
"Erythroblasts","FIB2",0.598597350881189,36,33.02,4.97830469014701,11,8,"global",NA,2.98,1.0902483343098,0.12465678758336,0.953084748043287,FALSE
"EVT-progenitor","FIB2",-0.837200745105083,79,85.71,8.01480414153307,11,8,"global",NA,-6.70999999999999,0.921712752293528,-0.1176108821573,0.950564520969266,FALSE
"FIB1","FIB2",-0.399357003435263,121,124.815,9.55285613319428,11,8,"global",NA,-3.815,0.969434763442139,-0.0447842756500402,0.958376821148028,FALSE
"FIB2","FIB2",1.01457877165136,471,452.99,17.7512091739036,11,8,"global",NA,18.01,1.03975805205183,0.0562478588750632,0.950564520969266,FALSE
"Hofbauer cells","FIB2",-1.08120481884409,378,396.76,17.3510140465107,11,8,"global",NA,-18.76,0.952717007760478,-0.0698803494691661,0.950564520969266,FALSE
"STB","FIB2",-0.1308541184692,232,233.72,13.1444085978387,11,8,"global",NA,-1.72,0.992640766725173,-0.0106563875955235,0.980437995200827,FALSE
"STB-progenitor","FIB2",-1.0763464319755,1,2.38,1.28211508667412,11,8,"global",NA,-1.38,0.42016806705035,-1.25096157070578,0.950564520969266,FALSE
"vCTB","FIB2",1.0854346593475,194,180.32,12.6032459725749,11,8,"global",NA,13.68,1.07586512865419,0.105497233122593,0.950564520969266,FALSE
"Endothelial","Hofbauer cells",1.11856749789048,11,8.195,2.50767164625418,11,8,"global",NA,2.805,1.34228187903084,0.424687670211325,0.950564520969266,FALSE
"Erythroblasts","Hofbauer cells",-0.800101645038388,26,29.625,4.53067434828981,11,8,"global",NA,-3.625,0.877637130772063,-0.188303529162026,0.950564520969266,FALSE
"EVT-progenitor","Hofbauer cells",-0.703843751061374,70,75.29,7.51587265116585,11,8,"global",NA,-5.29000000000001,0.929738345053397,-0.105103335617019,0.950564520969266,FALSE
"FIB1","Hofbauer cells",0.0962238857844732,112,111.155,8.78160337233154,11,8,"global",NA,0.844999999999999,1.00760199720204,0.0109258882341275,0.987529745728977,FALSE
"FIB2","Hofbauer cells",0.334619189976308,403,396.705,18.8124297357575,11,8,"global",NA,6.29500000000002,1.01586821441369,0.0227132590975994,0.966566085670485,FALSE
"Hofbauer cells","Hofbauer cells",-0.310701827451353,342,346.98,16.0282288666906,11,8,"global",NA,-4.98000000000002,0.985647587754379,-0.0208561813844775,0.966838643555523,FALSE
"STB","Hofbauer cells",-1.27264585752714,190,204.575,11.4525183204131,11,8,"global",NA,-14.575,0.928754735422565,-0.106630431824637,0.950564520969266,FALSE
"STB-progenitor","Hofbauer cells",-0.833818179155506,1,2.01,1.21129524927019,11,8,"global",NA,-1.01,0.497512437563427,-1.00719549922215,0.950564520969266,FALSE
"vCTB","Hofbauer cells",-0.15858743364503,157,158.73,10.9088088512341,11,8,"global",NA,-1.72999999999999,0.989100989094758,-0.0158102630126403,0.977535208813751,FALSE
"Endothelial","STB",0.79270055341067,7,5.315,2.12564503955173,11,8,"global",NA,1.685,1.3170272810316,0.397285231125204,0.950564520969266,FALSE
"Erythroblasts","STB",0.448963736949644,19,17.325,3.73081356398926,11,8,"global",NA,1.675,1.0966810966178,0.133144067425972,0.958376821148028,FALSE
"EVT-progenitor","STB",0.0294469045707829,44,43.81,6.45229108933467,11,8,"global",NA,0.189999999999998,1.0043369093585,0.00624331049260613,0.996604093408634,FALSE
"FIB1","STB",0.583931243991756,70,65.67,7.41525658023738,11,8,"global",NA,4.33,1.06593573928634,0.0921204681490742,0.953084748043287,FALSE
"FIB2","STB",-2.21512561511739,200,233.005,14.8998322138204,11,8,"global",NA,-33.005,0.858350679166291,-0.220360911993846,0.639449719260277,FALSE
"Hofbauer cells","STB",1.01574583814518,222,206.23,15.5255373999675,11,8,"global",NA,15.77,1.07646802113622,0.106305463034436,0.950564520969266,FALSE
"STB","STB",0.489833913869642,125,119.915,10.3810696963367,11,8,"global",NA,5.08499999999999,1.04240503689245,0.0599159615099401,0.957033259980545,FALSE
"STB-progenitor","STB",0.849838428921499,2,1.19,0.953122348418752,11,8,"global",NA,0.81,1.68067226749523,0.749038426112836,0.950564520969266,FALSE
"vCTB","STB",0.88063164873275,102,94.06,9.01625555991,11,8,"global",NA,7.94,1.08441420368824,0.116915916203292,0.950564520969266,FALSE
"Endothelial","STB-progenitor",-0.252013169823236,0,0.06,0.238082794601851,11,8,"global",NA,-0.06,0,-29.8973528539863,0.969433256235414,FALSE
"Erythroblasts","STB-progenitor",-0.414541130514999,0,0.18,0.434215054515432,11,8,"global",NA,-0.18,0,-29.8973528539863,0.958376821148028,FALSE
"EVT-progenitor","STB-progenitor",-0.787889748583655,0,0.535,0.679029014115045,11,8,"global",NA,-0.535,0,-29.8973528539863,0.950564520969266,FALSE
"FIB1","STB-progenitor",-0.750173004406012,0,0.61,0.81314576193371,11,8,"global",NA,-0.61,0,-29.8973528539863,0.950564520969266,FALSE
"FIB2","STB-progenitor",0.957505289582131,4,2.43,1.63967762489089,11,8,"global",NA,1.57,1.64609053430202,0.719043686451679,0.950564520969266,FALSE
"Hofbauer cells","STB-progenitor",-0.0776278131390097,2,2.11,1.41701788926339,11,8,"global",NA,-0.11,0.947867298128973,-0.0772429980941589,0.991842684625748,FALSE
"STB","STB-progenitor",-0.226242950101984,1,1.27,1.19340735104475,11,8,"global",NA,-0.27,0.787401574183148,-0.344828496301199,0.972562739275996,FALSE
"STB-progenitor","STB-progenitor",-0.100252206205091,0,0.01,0.0997484272744117,11,8,"global",NA,-0.01,0,-29.8973528539863,0.987517519901636,FALSE
"vCTB","STB-progenitor",-1.04346602138559,0,1.05,1.00626180195332,11,8,"global",NA,-1.05,0,-29.8973528539863,0.950564520969266,FALSE
"Endothelial","vCTB",-0.473638055821781,3,3.86,1.81573247536925,11,8,"global",NA,-0.86,0.777202072337512,-0.363638345289687,0.958376821148028,FALSE
"Erythroblasts","vCTB",-0.563861938286733,11,12.965,3.48489562073776,11,8,"global",NA,-1.965,0.848438102518439,-0.237118680852136,0.957033259980545,FALSE
"EVT-progenitor","vCTB",1.85093034781987,44,34.03,5.38648037722884,11,8,"global",NA,9.97,1.29297678515154,0.370696373520412,0.797309585510257,FALSE
"FIB1","vCTB",0.390703340061482,53,50.305,6.89781663802825,11,8,"global",NA,2.695,1.05357320343796,0.0752905590631149,0.958376821148028,FALSE
"FIB2","vCTB",0.0430065028750084,181,180.445,12.9050251207363,11,8,"global",NA,0.555000000000007,1.00307572944109,0.004430530982379,0.99572416582067,FALSE
"Hofbauer cells","vCTB",-0.537561433480396,152,158.755,12.566005629771,11,8,"global",NA,-6.755,0.957450159044078,-0.0627307052165438,0.957033259980545,FALSE
"STB","vCTB",1.24689796479224,104,92.68,9.07852953360082,11,8,"global",NA,11.32,1.12214069916787,0.166253580321092,0.950564520969266,FALSE
"STB-progenitor","vCTB",0.0590917557919739,1,0.945,0.930755893166042,11,8,"global",NA,0.055,1.05820105708127,0.0816137653903376,0.99307495513843,FALSE
"vCTB","vCTB",-0.256085695441003,70,72.1,8.20037993972102,11,8,"global",NA,-2.09999999999999,0.970873786394301,-0.0426443359425275,0.968161203426333,FALSE
"Endothelial","Endothelial",-0.251379173425726,0,0.06,0.238683256575942,11,8,"density_stratified",1,-0.06,0,-29.8973528539863,0.969433256235414,FALSE
"Erythroblasts","Endothelial",1.11899967582644,1,0.34,0.589812502307969,11,8,"density_stratified",1,0.66,2.94117646193772,1.55639334477168,0.950564520969266,FALSE
"EVT-progenitor","Endothelial",-0.614119577920134,0,0.4,0.65133894727893,11,8,"density_stratified",1,-0.4,0,-29.8973528539863,0.951136289112769,FALSE
"FIB1","Endothelial",-0.417978326446836,0,0.15,0.358870281282637,11,8,"density_stratified",1,-0.15,0,-29.8973528539863,0.958376821148028,FALSE
"FIB2","Endothelial",-0.935319204311757,1,2.53,1.63580517967715,11,8,"density_stratified",1,-1.53,0.395256916839819,-1.3391373818398,0.950564520969266,FALSE
"Hofbauer cells","Endothelial",-0.556146832207773,2,3.06,1.90597147741703,11,8,"density_stratified",1,-1.06,0.653594771028237,-0.613531651182073,0.957033259980545,FALSE
"STB","Endothelial",-0.787810907471826,0,0.63,0.799684281135343,11,8,"density_stratified",1,-0.63,0,-29.8973528539863,0.950564520969266,FALSE
"vCTB","Endothelial",-0.913063091261113,0,0.8,0.876171654230361,11,8,"density_stratified",1,-0.8,0,-29.8973528539863,0.950564520969266,FALSE
"Endothelial","Erythroblasts",-0.544699225767817,0,0.28,0.514045157785213,11,8,"density_stratified",1,-0.28,0,-29.8973528539863,0.957033259980545,FALSE
"Erythroblasts","Erythroblasts",-1.48062706487836,0,1.66,1.1211465992321,11,8,"density_stratified",1,-1.66,0,-29.8973528539863,0.950564520969266,FALSE
"EVT-progenitor","Erythroblasts",-0.496206761554509,2,2.76,1.53161959567596,11,8,"density_stratified",1,-0.76,0.72463768089687,-0.464668265535241,0.957033259980545,FALSE
"FIB1","Erythroblasts",0.753539644260458,2,1.17,1.10146825793226,11,8,"density_stratified",1,0.83,1.70940170794068,0.773491469802224,0.950564520969266,FALSE
"FIB2","Erythroblasts",-0.856116234017369,12,15.08,3.59764232561136,11,8,"density_stratified",1,-3.08,0.795755968116992,-0.329602021055466,0.950564520969266,FALSE
"Hofbauer cells","Erythroblasts",-1.51365215820607,11,17.3,4.16211873007394,11,8,"density_stratified",1,-6.3,0.635838150252264,-0.653268511926492,0.938913517328192,FALSE
