"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"vCTB1","vCTB1","DSG2","DSC3",0.00420684110529632,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"vCTB2","vCTB1","DSG2","DSC3",0.00420684110529632,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"vCTB3","vCTB1","DSG2","DSC3",0.00420684110529632,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"vCTBp","vCTB1","DSG2","DSC3",0.00420684110529632,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"EVT2","vCTB2","DSG2","DSC3",0.00186427915197974,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"EVT3","vCTB2","DSG2","DSC3",0.00557206169902116,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"vCTB1","vCTB2","DSG2","DSC3",0.00186427915197974,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"vCTB2","vCTB2","DSG2","DSC3",0.00186427915197974,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"vCTB3","vCTB2","DSG2","DSC3",0.00186427915197974,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"vCTBp","vCTB2","DSG2","DSC3",0.00186427915197974,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"EVT2","vCTB3","DSG2","DSC3",0.00420684110529632,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"EVT3","vCTB3","DSG2","DSC3",0.0125152241967036,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"vCTB1","vCTB3","DSG2","DSC3",0.00420684110529632,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"vCTB2","vCTB3","DSG2","DSC3",0.00420684110529632,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"vCTB3","vCTB3","DSG2","DSC3",0.00420684110529632,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"vCTBp","vCTB3","DSG2","DSC3",0.00420684110529632,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"EVT2","vCTBp","DSG2","DSC3",0.00117703904762372,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"EVT3","vCTBp","DSG2","DSC3",0.00352282413973041,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"vCTB1","vCTBp","DSG2","DSC3",0.00117703904762372,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"vCTB2","vCTBp","DSG2","DSC3",0.00117703904762372,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"vCTB3","vCTBp","DSG2","DSC3",0.00117703904762372,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"vCTBp","vCTBp","DSG2","DSC3",0.00117703904762372,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"EVT2","Fibroblast1","EFNA1","EPHA3",0.0137998906168894,0,"EFNA1_EPHA3","EFNA1 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"EVT3","Fibroblast1","EFNA1","EPHA3",0.0306791811573482,0,"EFNA1_EPHA3","EFNA1 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"EVT2","Fibroblast2","EFNA1","EPHA3",0.0101533226183658,0,"EFNA1_EPHA3","EFNA1 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"EVT3","Fibroblast2","EFNA1","EPHA3",0.0226748772542098,0,"EFNA1_EPHA3","EFNA1 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"EVT2","Fibroblast1","EFNA1","EPHA7",0.000466722363574065,0,"EFNA1_EPHA7","EFNA1 - EPHA7","EPHA","Cell-Cell Contact","PMID: 15114347"
"EVT3","Fibroblast1","EFNA1","EPHA7",0.00105503906259625,0,"EFNA1_EPHA7","EFNA1 - EPHA7","EPHA","Cell-Cell Contact","PMID: 15114347"
"EVT2","Fibroblast1","EFNA5","EPHA3",0.00875133325568865,0,"EFNA5_EPHA3","EFNA5 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"Fibroblast1","Fibroblast1","EFNA5","EPHA3",0.0469904001190846,0,"EFNA5_EPHA3","EFNA5 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"Fibroblast2","Fibroblast1","EFNA5","EPHA3",0.0672763851777333,0,"EFNA5_EPHA3","EFNA5 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"maternal macrophages","Fibroblast1","EFNA5","EPHA3",0.0341098139746105,0,"EFNA5_EPHA3","EFNA5 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"unknown2","Fibroblast1","EFNA5","EPHA3",0.00875133325568865,0,"EFNA5_EPHA3","EFNA5 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"vCTB1","Fibroblast1","EFNA5","EPHA3",0.0483509766333669,0,"EFNA5_EPHA3","EFNA5 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"vCTB2","Fibroblast1","EFNA5","EPHA3",0.0341098139746105,0,"EFNA5_EPHA3","EFNA5 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"vCTB3","Fibroblast1","EFNA5","EPHA3",0.0483509766333669,0,"EFNA5_EPHA3","EFNA5 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"vCTBp","Fibroblast1","EFNA5","EPHA3",0.0306791811573482,0,"EFNA5_EPHA3","EFNA5 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"EVT2","Fibroblast2","EFNA5","EPHA3",0.00643012889060313,0,"EFNA5_EPHA3","EFNA5 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"Fibroblast1","Fibroblast2","EFNA5","EPHA3",0.034883594101524,0,"EFNA5_EPHA3","EFNA5 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"Fibroblast2","Fibroblast2","EFNA5","EPHA3",0.0502184235899436,0,"EFNA5_EPHA3","EFNA5 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"maternal macrophages","Fibroblast2","EFNA5","EPHA3",0.0252337468289044,0,"EFNA5_EPHA3","EFNA5 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"unknown2","Fibroblast2","EFNA5","EPHA3",0.00643012889060313,0,"EFNA5_EPHA3","EFNA5 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"vCTB1","Fibroblast2","EFNA5","EPHA3",0.0359068334909703,0,"EFNA5_EPHA3","EFNA5 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"vCTB2","Fibroblast2","EFNA5","EPHA3",0.0252337468289044,0,"EFNA5_EPHA3","EFNA5 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"vCTB3","Fibroblast2","EFNA5","EPHA3",0.0359068334909703,0,"EFNA5_EPHA3","EFNA5 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"vCTBp","Fibroblast2","EFNA5","EPHA3",0.0226748772542098,0,"EFNA5_EPHA3","EFNA5 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"EVT2","Fibroblast1","EFNA5","EPHA7",0.000294519757847392,0,"EFNA5_EPHA7","EFNA5 - EPHA7","EPHA","Cell-Cell Contact","PMID: 15114347"
"Fibroblast1","Fibroblast1","EFNA5","EPHA7",0.00164266361270312,0,"EFNA5_EPHA7","EFNA5 - EPHA7","EPHA","Cell-Cell Contact","PMID: 15114347"
"Fibroblast2","Fibroblast1","EFNA5","EPHA7",0.0024011338956457,0,"EFNA5_EPHA7","EFNA5 - EPHA7","EPHA","Cell-Cell Contact","PMID: 15114347"
"maternal macrophages","Fibroblast1","EFNA5","EPHA7",0.00117703904762372,0,"EFNA5_EPHA7","EFNA5 - EPHA7","EPHA","Cell-Cell Contact","PMID: 15114347"
"unknown2","Fibroblast1","EFNA5","EPHA7",0.000294519757847392,0,"EFNA5_EPHA7","EFNA5 - EPHA7","EPHA","Cell-Cell Contact","PMID: 15114347"
"vCTB1","Fibroblast1","EFNA5","EPHA7",0.00169255780155602,0,"EFNA5_EPHA7","EFNA5 - EPHA7","EPHA","Cell-Cell Contact","PMID: 15114347"
"vCTB2","Fibroblast1","EFNA5","EPHA7",0.00117703904762372,0,"EFNA5_EPHA7","EFNA5 - EPHA7","EPHA","Cell-Cell Contact","PMID: 15114347"
"vCTB3","Fibroblast1","EFNA5","EPHA7",0.00169255780155602,0,"EFNA5_EPHA7","EFNA5 - EPHA7","EPHA","Cell-Cell Contact","PMID: 15114347"
"vCTBp","Fibroblast1","EFNA5","EPHA7",0.00105503906259625,0,"EFNA5_EPHA7","EFNA5 - EPHA7","EPHA","Cell-Cell Contact","PMID: 15114347"
"Endothelial_cells","vCTB1","EFNB2","EPHB4",0.00235131051096295,0,"EFNB2_EPHB4","EFNB2 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"Fibroblast2","vCTB1","EFNB2","EPHB4",0.00117703904762372,0,"EFNB2_EPHB4","EFNB2 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"Endothelial_cells","vCTB2","EFNB2","EPHB4",0.00235131051096295,0,"EFNB2_EPHB4","EFNB2 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"Fibroblast2","vCTB2","EFNB2","EPHB4",0.00117703904762372,0,"EFNB2_EPHB4","EFNB2 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"Endothelial_cells","vCTB3","EFNB2","EPHB4",0.00702091483121044,0,"EFNB2_EPHB4","EFNB2 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"Fibroblast2","vCTB3","EFNB2","EPHB4",0.00352282413973041,0,"EFNB2_EPHB4","EFNB2 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"Endothelial_cells","Endothelial_cells","ESAM","ESAM",0.00295159373522802,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"STB","Endothelial_cells","ESAM","ESAM",0.00186427915197974,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"Endothelial_cells","STB","ESAM","ESAM",0.00186427915197974,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"STB","STB","ESAM","ESAM",0.00117703904762372,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"Hofbauer cells","myeloid_unknown","ICAM1","ITGAL_ITGB2",0.00117703904762372,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","myeloid_unknown","ICAM2","ITGAL_ITGB2",0.00117703904762372,0,"ICAM2_ITGAL_ITGB2","ICAM2 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Hofbauer cells","Hofbauer cells","ICAM1","ITGAM_ITGB2",0.00352282413973041,0,"ICAM1_ITGAM_ITGB2","ICAM1 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Hofbauer cells","myeloid_unknown","ICAM1","ITGAM_ITGB2",0.00117703904762372,0,"ICAM1_ITGAM_ITGB2","ICAM1 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","Hofbauer cells","ICAM2","ITGAM_ITGB2",0.00352282413973041,0,"ICAM2_ITGAM_ITGB2","ICAM2 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","myeloid_unknown","ICAM2","ITGAM_ITGB2",0.00117703904762372,0,"ICAM2_ITGAM_ITGB2","ICAM2 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Hofbauer cells","myeloid_unknown","ICAM1","ITGAL",0.00117703904762372,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"Hofbauer cells","Hofbauer cells","ITGB2","ICAM1",0.00352282413973041,0,"ITGB2_ICAM1","ITGB2 - ICAM1","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"myeloid_unknown","Hofbauer cells","ITGB2","ICAM1",0.00117703904762372,0,"ITGB2_ICAM1","ITGB2 - ICAM1","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"Hofbauer cells","Endothelial_cells","ITGB2","ICAM2",0.00352282413973041,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"myeloid_unknown","Endothelial_cells","ITGB2","ICAM2",0.00117703904762372,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","Endothelial_cells","JAM2","ITGAV_ITGB1",0.044742870455376,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","EVT2","JAM2","ITGAV_ITGB1",0.0497935360570518,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","EVT3","JAM2","ITGAV_ITGB1",0.0369270623727062,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","Fibroblast1","JAM2","ITGAV_ITGB1",0.0195292665989265,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","Fibroblast2","JAM2","ITGAV_ITGB1",0.0195292665989265,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","Hofbauer cells","JAM2","ITGAV_ITGB1",0.0247470212384961,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","maternal macrophages","JAM2","ITGAV_ITGB1",0.044955718058593,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","myeloid_unknown","JAM2","ITGAV_ITGB1",0.0185076187720876,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","STB","JAM2","ITGAV_ITGB1",0.0185076187720876,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","unknown2","JAM2","ITGAV_ITGB1",0.0169572082658789,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","vCTB1","JAM2","ITGAV_ITGB1",0.0536427471114534,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","vCTB2","JAM2","ITGAV_ITGB1",0.0467190073262248,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","vCTB3","JAM2","ITGAV_ITGB1",0.0469882448961569,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","vCTBp","JAM2","ITGAV_ITGB1",0.0344723305131825,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","Hofbauer cells","JAM3","ITGAM_ITGB2",0.0423004681408037,0,"JAM3_ITGAM_ITGB2","JAM3 - (ITGAM+ITGB2)","JAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 16118203, PMC2194005"
"Fibroblast2","Hofbauer cells","JAM3","ITGAM_ITGB2",0.00352282413973041,0,"JAM3_ITGAM_ITGB2","JAM3 - (ITGAM+ITGB2)","JAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 16118203, PMC2194005"
"Hofbauer cells","Hofbauer cells","JAM3","ITGAM_ITGB2",0.00352282413973041,0,"JAM3_ITGAM_ITGB2","JAM3 - (ITGAM+ITGB2)","JAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 16118203, PMC2194005"
"myeloid_unknown","Hofbauer cells","JAM3","ITGAM_ITGB2",0.00352282413973041,0,"JAM3_ITGAM_ITGB2","JAM3 - (ITGAM+ITGB2)","JAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 16118203, PMC2194005"
"unknown2","Hofbauer cells","JAM3","ITGAM_ITGB2",0.000883039128601526,0,"JAM3_ITGAM_ITGB2","JAM3 - (ITGAM+ITGB2)","JAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 16118203, PMC2194005"
"Endothelial_cells","myeloid_unknown","JAM3","ITGAM_ITGB2",0.0145093234978447,0,"JAM3_ITGAM_ITGB2","JAM3 - (ITGAM+ITGB2)","JAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 16118203, PMC2194005"
"Fibroblast2","myeloid_unknown","JAM3","ITGAM_ITGB2",0.00117703904762372,0,"JAM3_ITGAM_ITGB2","JAM3 - (ITGAM+ITGB2)","JAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 16118203, PMC2194005"
"Hofbauer cells","myeloid_unknown","JAM3","ITGAM_ITGB2",0.00117703904762372,0,"JAM3_ITGAM_ITGB2","JAM3 - (ITGAM+ITGB2)","JAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 16118203, PMC2194005"
"myeloid_unknown","myeloid_unknown","JAM3","ITGAM_ITGB2",0.00117703904762372,0,"JAM3_ITGAM_ITGB2","JAM3 - (ITGAM+ITGB2)","JAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 16118203, PMC2194005"
"unknown2","myeloid_unknown","JAM3","ITGAM_ITGB2",0.000294519757847392,0,"JAM3_ITGAM_ITGB2","JAM3 - (ITGAM+ITGB2)","JAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 16118203, PMC2194005"
"Endothelial_cells","myeloid_unknown","F11R","ITGAL_ITGB2",0.00117703904762372,0,"JAM1_ITGAL_ITGB2","JAM1 - (ITGAL+ITGB2)","JAM","Cell-Cell Contact","PMID: 11812992"
"EVT2","myeloid_unknown","F11R","ITGAL_ITGB2",0.00186427915197974,0,"JAM1_ITGAL_ITGB2","JAM1 - (ITGAL+ITGB2)","JAM","Cell-Cell Contact","PMID: 11812992"
"EVT3","myeloid_unknown","F11R","ITGAL_ITGB2",0.00352282413973041,0,"JAM1_ITGAL_ITGB2","JAM1 - (ITGAL+ITGB2)","JAM","Cell-Cell Contact","PMID: 11812992"
"vCTB3","myeloid_unknown","F11R","ITGAL_ITGB2",0.00117703904762372,0,"JAM1_ITGAL_ITGB2","JAM1 - (ITGAL+ITGB2)","JAM","Cell-Cell Contact","PMID: 11812992"
"Endothelial_cells","Endothelial_cells","JAM2","JAM3",0.110657904956211,0,"JAM2_JAM3","JAM2 - JAM3","JAM","Cell-Cell Contact","PMC1237098;  PMID: 11590146"
"Endothelial_cells","Fibroblast2","JAM2","JAM3",0.00986092158271319,0,"JAM2_JAM3","JAM2 - JAM3","JAM","Cell-Cell Contact","PMC1237098;  PMID: 11590146"
"Endothelial_cells","Hofbauer cells","JAM2","JAM3",0.00986092158271319,0,"JAM2_JAM3","JAM2 - JAM3","JAM","Cell-Cell Contact","PMC1237098;  PMID: 11590146"
"Endothelial_cells","myeloid_unknown","JAM2","JAM3",0.00986092158271319,0,"JAM2_JAM3","JAM2 - JAM3","JAM","Cell-Cell Contact","PMC1237098;  PMID: 11590146"
"Endothelial_cells","unknown2","JAM2","JAM3",0.00248359832189971,0,"JAM2_JAM3","JAM2 - JAM3","JAM","Cell-Cell Contact","PMC1237098;  PMID: 11590146"
"Endothelial_cells","Endothelial_cells","F11R","F11R",0.00117703904762372,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"EVT2","Endothelial_cells","F11R","F11R",0.00186427915197974,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"EVT3","Endothelial_cells","F11R","F11R",0.00352282413973041,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"vCTB3","Endothelial_cells","F11R","F11R",0.00117703904762372,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","EVT2","F11R","F11R",0.00186427915197974,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"EVT2","EVT2","F11R","F11R",0.00295159373522802,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"EVT3","EVT2","F11R","F11R",0.00557206169902116,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"vCTB3","EVT2","F11R","F11R",0.00186427915197974,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","EVT3","F11R","F11R",0.00352282413973041,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"EVT2","EVT3","F11R","F11R",0.00557206169902116,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"EVT3","EVT3","F11R","F11R",0.0104945316403953,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"vCTB3","EVT3","F11R","F11R",0.00352282413973041,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","vCTB3","F11R","F11R",0.00117703904762372,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"EVT2","vCTB3","F11R","F11R",0.00186427915197974,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"EVT3","vCTB3","F11R","F11R",0.00352282413973041,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"vCTB3","vCTB3","F11R","F11R",0.00117703904762372,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","Endothelial_cells","F11R","JAM2",0.00986092158271319,0,"F11R_JAM2","F11R - JAM2","JAM","Cell-Cell Contact","KEGG: hsa04514"
"EVT2","Endothelial_cells","F11R","JAM2",0.0155395545946953,0,"F11R_JAM2","F11R - JAM2","JAM","Cell-Cell Contact","KEGG: hsa04514"
"EVT3","Endothelial_cells","F11R","JAM2",0.0290106218145809,0,"F11R_JAM2","F11R - JAM2","JAM","Cell-Cell Contact","KEGG: hsa04514"
"vCTB3","Endothelial_cells","F11R","JAM2",0.00986092158271319,0,"F11R_JAM2","F11R - JAM2","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","Endothelial_cells","F11R","JAM3",0.0145093234978447,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"EVT2","Endothelial_cells","F11R","JAM3",0.0228031935979592,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"EVT3","Endothelial_cells","F11R","JAM3",0.0423004681408037,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"vCTB3","Endothelial_cells","F11R","JAM3",0.0145093234978447,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","Fibroblast2","F11R","JAM3",0.00117703904762372,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"EVT2","Fibroblast2","F11R","JAM3",0.00186427915197974,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"EVT3","Fibroblast2","F11R","JAM3",0.00352282413973041,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"vCTB3","Fibroblast2","F11R","JAM3",0.00117703904762372,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","Hofbauer cells","F11R","JAM3",0.00117703904762372,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"EVT2","Hofbauer cells","F11R","JAM3",0.00186427915197974,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"EVT3","Hofbauer cells","F11R","JAM3",0.00352282413973041,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"vCTB3","Hofbauer cells","F11R","JAM3",0.00117703904762372,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","myeloid_unknown","F11R","JAM3",0.00117703904762372,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"EVT2","myeloid_unknown","F11R","JAM3",0.00186427915197974,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"EVT3","myeloid_unknown","F11R","JAM3",0.00352282413973041,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"vCTB3","myeloid_unknown","F11R","JAM3",0.00117703904762372,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","unknown2","F11R","JAM3",0.000294519757847392,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"EVT2","unknown2","F11R","JAM3",0.000466722363574065,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"EVT3","unknown2","F11R","JAM3",0.000883039128601526,0.01,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"vCTB3","unknown2","F11R","JAM3",0.000294519757847392,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial_cells","Endothelial_cells","JAM2","F11R",0.00986092158271319,0,"JAM2_F11R","JAM2 - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
